date,recom
2017-05-12,40
2017-05-15,34
2017-05-16,32
2017-05-17,5
2017-05-18,14
2017-05-19,1
2017-05-22,21
2017-05-23,25
2017-05-24,30
2017-05-25,56
2017-05-26,58
2017-05-29,46
2017-05-30,60
2017-05-31,60
2017-06-01,52
2017-06-02,63
2017-06-05,58
2017-06-06,45
2017-06-07,42
2017-06-08,47
2017-06-09,57
2017-06-12,58
2017-06-13,58
2017-06-14,66
2017-06-15,69
2017-06-16,70
2017-06-19,61
2017-06-20,62
2017-06-21,55
2017-06-22,51
2017-06-23,72
2017-06-26,79
2017-06-27,79
2017-06-28,76
2017-06-29,70
2017-06-30,62
2017-07-03,42
2017-07-04,54
2017-07-05,57
2017-07-06,56
2017-07-07,49
2017-07-10,45
2017-07-11,52
2017-07-12,52
2017-07-13,49
2017-07-14,47
2017-07-17,42
2017-07-18,52
2017-07-19,51
2017-07-20,49
2017-07-21,18
2017-07-24,23
2017-07-25,4
2017-07-26,10
2017-07-27,19
2017-07-28,64
2017-07-31,62
2017-08-01,68
2017-08-02,95
2017-08-03,88
2017-08-04,85
2017-08-07,91
2017-08-08,66
2017-08-09,48
2017-08-10,43
2017-08-11,36
2017-08-14,38
2017-08-15,37
2017-08-16,43
2017-08-17,47
2017-08-18,42
2017-08-21,43
2017-08-22,39
2017-08-23,43
2017-08-24,48
2017-08-25,37
2017-08-28,31
2017-08-29,20
2017-08-30,26
2017-08-31,32
2017-09-01,41
2017-09-04,41
2017-09-05,51
2017-09-06,60
2017-09-07,65
2017-09-08,57
2017-09-11,51
2017-09-12,52
2017-09-13,52
2017-09-14,53
2017-09-15,50
2017-09-18,58
2017-09-19,67
2017-09-20,67
2017-09-21,66
2017-09-22,57
2017-09-25,49
2017-09-26,36
2017-09-27,37
2017-09-28,37
2017-09-29,49
2017-10-02,55
2017-10-03,64
2017-10-04,78
2017-10-05,89
2017-10-06,100
2017-10-09,100
2017-10-10,100
2017-10-11,100
2017-10-12,100
2017-10-13,99
2017-10-16,91
2017-10-17,68
2017-10-18,59
2017-10-19,63
2017-10-20,65
2017-10-23,61
2017-10-24,62
2017-10-25,58
2017-10-26,66
2017-10-27,70
2017-10-30,64
2017-10-31,58
2017-11-01,62
2017-11-02,55
2017-11-03,37
2017-11-06,51
2017-11-07,51
2017-11-08,45
2017-11-09,45
2017-11-10,53
2017-11-13,37
2017-11-14,45
2017-11-15,49
2017-11-16,40
2017-11-17,51
2017-11-20,49
2017-11-21,54
2017-11-22,55
2017-11-23,51
2017-11-24,14
2017-11-27,14
2017-11-28,43
2017-11-29,38
2017-11-30,43
2017-12-01,62
2017-12-04,46
2017-12-05,32
2017-12-06,35
2017-12-07,36
2017-12-08,36
2017-12-11,58
2017-12-12,69
2017-12-13,57
2017-12-14,79
2017-12-15,58
2017-12-18,66
2017-12-19,82
2017-12-20,76
2017-12-21,86
2017-12-22,72
2017-12-25,69
2017-12-26,64
2017-12-27,45
2017-12-28,37
2017-12-29,33
2018-01-01,21
2018-01-02,31
2018-01-03,38
2018-01-04,36
2018-01-05,35
2018-01-08,20
2018-01-09,28
2018-01-10,40
2018-01-11,35
2018-01-12,40
2018-01-15,36
2018-01-16,26
2018-01-17,24
2018-01-18,26
2018-01-19,40
2018-01-22,55
2018-01-23,63
2018-01-24,82
2018-01-25,71
2018-01-26,55
2018-01-29,54
2018-01-30,61
2018-01-31,86
2018-02-01,85
2018-02-02,84
2018-02-05,84
2018-02-06,88
2018-02-07,100
2018-02-08,100
2018-02-09,87
2018-02-12,82
2018-02-13,75
2018-02-14,98
2018-02-15,99
2018-02-16,57
2018-02-19,38
2018-02-20,34
2018-02-21,27
2018-02-22,28
2018-02-23,42
2018-02-26,46
2018-02-27,47
2018-02-28,54
2018-03-01,44
2018-03-02,19
2018-03-05,19
2018-03-06,18
2018-03-07,28
2018-03-08,26
2018-03-09,0
2018-03-12,5
2018-03-13,33
2018-03-14,36
2018-03-15,22
2018-03-16,33
2018-03-19,50
2018-03-20,50
2018-03-21,50
2018-03-22,53
2018-03-23,48
2018-03-26,32
2018-03-27,34
2018-03-28,24
2018-03-29,35
2018-03-30,74
2018-04-02,81
2018-04-03,64
2018-04-04,49
2018-04-05,39
2018-04-06,48
2018-04-09,44
2018-04-10,20
2018-04-11,18
2018-04-12,19
2018-04-13,22
2018-04-16,24
2018-04-17,18
2018-04-18,42
2018-04-19,42
2018-04-20,49
2018-04-23,55
2018-04-24,46
2018-04-25,20
2018-04-26,29
2018-04-27,26
2018-04-30,19
2018-05-01,35
2018-05-02,44
2018-05-03,51
2018-05-04,47
2018-05-07,56
2018-05-08,58
2018-05-09,69
2018-05-10,73
2018-05-11,73
2018-05-14,72
2018-05-15,76
2018-05-16,83
2018-05-17,81
2018-05-18,76
2018-05-21,78
2018-05-22,82
2018-05-23,72
2018-05-24,72
2018-05-25,71
2018-05-28,75
2018-05-29,77
2018-05-30,76
2018-05-31,78
2018-06-01,93
2018-06-04,92
2018-06-05,93
2018-06-06,92
2018-06-07,90
2018-06-08,49
2018-06-11,49
2018-06-12,49
2018-06-13,46
2018-06-14,46
2018-06-15,46
2018-06-18,45
2018-06-19,43
2018-06-20,47
2018-06-21,46
2018-06-22,47
2018-06-25,46
2018-06-26,46
2018-06-27,45
2018-06-28,44
2018-06-29,6
2018-07-02,8
2018-07-03,7
2018-07-04,8
2018-07-05,9
2018-07-06,40
2018-07-09,44
2018-07-10,37
2018-07-11,37
2018-07-12,33
2018-07-13,32
2018-07-16,34
2018-07-17,45
2018-07-18,47
2018-07-19,51
2018-07-20,42
2018-07-23,45
2018-07-24,38
2018-07-25,37
2018-07-26,32
2018-07-27,48
2018-07-30,58
2018-07-31,56
2018-08-01,59
2018-08-02,61
2018-08-03,65
2018-08-06,52
2018-08-07,50
2018-08-08,48
2018-08-09,49
2018-08-10,42
2018-08-13,43
2018-08-14,43
2018-08-15,44
2018-08-16,42
2018-08-17,40
2018-08-20,41
2018-08-21,43
2018-08-22,44
2018-08-23,42
2018-08-24,16
2018-08-27,18
2018-08-28,31
2018-08-29,33
2018-08-30,29
2018-08-31,47
2018-09-03,57
2018-09-04,59
2018-09-05,66
2018-09-06,64
2018-09-07,67
2018-09-10,61
2018-09-11,63
2018-09-12,64
2018-09-13,81
2018-09-14,75
2018-09-17,81
2018-09-18,94
2018-09-19,86
2018-09-20,84
2018-09-21,75
2018-09-24,64
2018-09-25,43
2018-09-26,33
2018-09-27,41
2018-09-28,33
2018-10-01,35
2018-10-02,40
2018-10-03,41
2018-10-04,33
2018-10-05,48
2018-10-08,57
2018-10-09,48
2018-10-10,46
2018-10-11,34
2018-10-12,18
2018-10-15,0
2018-10-16,10
2018-10-17,21
2018-10-18,24
2018-10-19,24
2018-10-22,16
2018-10-23,32
2018-10-24,20
2018-10-25,28
2018-10-26,33
2018-10-29,29
2018-10-30,17
2018-10-31,32
2018-11-01,42
2018-11-02,41
2018-11-05,38
2018-11-06,19
2018-11-07,28
2018-11-08,36
2018-11-09,34
2018-11-12,43
2018-11-13,0
2018-11-14,26
2018-11-15,43
2018-11-16,59
2018-11-19,64
2018-11-20,71
2018-11-21,61
2018-11-22,42
2018-11-23,42
2018-11-26,42
2018-11-27,35
2018-11-28,30
2018-11-29,50
2018-11-30,58
2018-12-03,59
2018-12-04,65
2018-12-05,71
2018-12-06,77
2018-12-07,61
2018-12-10,56
2018-12-11,51
2018-12-12,53
2018-12-13,51
2018-12-14,48
2018-12-17,45
2018-12-18,57
2018-12-19,68
2018-12-20,79
2018-12-21,82
2018-12-24,78
2018-12-25,65
2018-12-26,57
2018-12-27,39
2018-12-28,78
2018-12-31,75
2019-01-01,69
2019-01-02,58
2019-01-03,57
2019-01-04,46
2019-01-07,45
2019-01-08,48
2019-01-09,44
2019-01-10,43
2019-01-11,44
2019-01-14,43
2019-01-15,33
2019-01-16,23
2019-01-17,33
2019-01-18,31
2019-01-21,31
2019-01-22,36
2019-01-23,41
2019-01-24,17
2019-01-25,20
2019-01-28,18
2019-01-29,4
2019-01-30,27
2019-01-31,37
2019-02-01,73
2019-02-04,74
2019-02-05,80
2019-02-06,95
2019-02-07,80
2019-02-08,54
2019-02-11,53
2019-02-12,55
2019-02-13,58
2019-02-14,51
2019-02-15,66
2019-02-18,67
2019-02-19,70
2019-02-20,81
2019-02-21,82
2019-02-22,63
2019-02-25,60
2019-02-26,69
2019-02-27,72
2019-02-28,71
2019-03-01,71
2019-03-04,66
2019-03-05,75
2019-03-06,79
2019-03-07,85
2019-03-08,81
2019-03-11,56
2019-03-12,67
2019-03-13,65
2019-03-14,46
2019-03-15,42
2019-03-18,53
2019-03-19,48
2019-03-20,46
2019-03-21,48
2019-03-22,52
2019-03-25,48
2019-03-26,52
2019-03-27,47
2019-03-28,44
2019-03-29,0
2019-04-01,0
2019-04-02,10
2019-04-03,22
2019-04-04,23
2019-04-05,60
2019-04-08,14
2019-04-09,27
2019-04-10,23
2019-04-11,39
2019-04-12,39
2019-04-15,13
2019-04-16,16
2019-04-17,30
2019-04-18,29
2019-04-19,13
2019-04-22,17
2019-04-23,28
2019-04-24,39
2019-04-25,8
2019-04-26,19
2019-04-29,25
2019-04-30,31
2019-05-01,42
2019-05-02,31
2019-05-03,52
2019-05-06,50
2019-05-07,15
2019-05-08,37
2019-05-09,49
2019-05-10,34
2019-05-13,36
2019-05-14,17
2019-05-15,51
2019-05-16,45
2019-05-17,35
2019-05-20,60
2019-05-21,69
2019-05-22,41
2019-05-23,38
2019-05-24,43
2019-05-27,31
2019-05-28,26
2019-05-29,29
2019-05-30,36
2019-05-31,82
2019-06-03,86
2019-06-04,85
2019-06-05,88
2019-06-06,88
2019-06-07,93
2019-06-10,89
2019-06-11,76
2019-06-12,67
2019-06-13,72
2019-06-14,56
2019-06-17,88
2019-06-18,75
2019-06-19,76
2019-06-20,84
2019-06-21,70
2019-06-24,94
2019-06-25,83
2019-06-26,72
2019-06-27,65
2019-06-28,56
2019-07-01,56
2019-07-02,47
2019-07-03,51
2019-07-04,38
2019-07-05,38
2019-07-08,38
2019-07-09,39
2019-07-10,46
2019-07-11,47
2019-07-12,52
2019-07-15,28
2019-07-16,27
2019-07-17,0
2019-07-18,0
2019-07-19,0
2019-07-22,0
2019-07-23,2
2019-07-24,17
2019-07-25,37
2019-07-26,49
2019-07-29,52
2019-07-30,49
2019-07-31,45
2019-08-01,62
2019-08-02,63
2019-08-05,69
2019-08-06,76
2019-08-07,82
2019-08-08,73
2019-08-09,62
2019-08-12,57
2019-08-13,51
2019-08-14,46
2019-08-15,48
2019-08-16,45
2019-08-19,48
2019-08-20,46
2019-08-21,43
2019-08-22,33
2019-08-23,0
2019-08-26,14
2019-08-27,23
2019-08-28,30
2019-08-29,26
2019-08-30,25
2019-09-02,33
2019-09-03,33
2019-09-04,29
2019-09-05,24
2019-09-06,29
2019-09-09,58
2019-09-10,57
2019-09-11,51
2019-09-12,41
2019-09-13,62
2019-09-16,49
2019-09-17,43
2019-09-18,40
2019-09-19,42
2019-09-20,41
2019-09-23,70
2019-09-24,75
2019-09-25,74
2019-09-26,84
2019-09-27,82
2019-09-30,72
2019-10-01,62
2019-10-02,54
2019-10-03,48
2019-10-04,36
2019-10-07,37
2019-10-08,45
2019-10-09,44
2019-10-10,47
2019-10-11,49
2019-10-14,54
2019-10-15,45
2019-10-16,44
2019-10-17,46
2019-10-18,47
2019-10-21,31
2019-10-22,7
2019-10-23,0
2019-10-24,0
2019-10-25,3
2019-10-28,2
2019-10-29,0
2019-10-30,0
2019-10-31,11
2019-11-01,28
2019-11-04,42
2019-11-05,59
2019-11-06,60
2019-11-07,56
2019-11-08,55
2019-11-11,59
2019-11-12,61
2019-11-13,61
2019-11-14,64
2019-11-15,79
2019-11-18,80
2019-11-19,74
2019-11-20,78
2019-11-21,90
2019-11-22,100
2019-11-25,100
2019-11-26,95
2019-11-27,80
2019-11-28,81
2019-11-29,80
2019-12-02,81
2019-12-03,93
2019-12-04,61
2019-12-05,55
2019-12-06,58
2019-12-09,37
2019-12-10,32
2019-12-11,33
2019-12-12,51
2019-12-13,80
2019-12-16,74
2019-12-17,73
2019-12-18,70
2019-12-19,73
2019-12-20,44
2019-12-23,45
2019-12-24,49
2019-12-25,46
2019-12-26,36
2019-12-27,41
2019-12-30,43
2019-12-31,41
2020-01-01,43
2020-01-02,37
2020-01-03,44
2020-01-06,49
2020-01-07,52
2020-01-08,52
2020-01-09,36
2020-01-10,6
2020-01-13,4
2020-01-14,19
2020-01-15,16
2020-01-16,10
2020-01-17,41
2020-01-20,49
2020-01-21,58
2020-01-22,95
2020-01-23,100
2020-01-24,99
2020-01-27,100
2020-01-28,100
2020-01-29,100
2020-01-30,100
2020-01-31,53
2020-02-03,57
2020-02-04,59
2020-02-05,60
2020-02-06,62
2020-02-07,56
2020-02-10,52
2020-02-11,52
2020-02-12,55
2020-02-13,57
2020-02-14,55
2020-02-17,55
2020-02-18,53
2020-02-19,52
2020-02-20,46
2020-02-21,14
2020-02-24,14
2020-02-25,10
2020-02-26,4
2020-02-27,3
2020-02-28,67
2020-03-02,42
2020-03-03,35
2020-03-04,18
2020-03-05,27
2020-03-06,11
2020-03-09,52
2020-03-10,98
2020-03-11,92
2020-03-12,79
2020-03-13,80
2020-03-16,81
2020-03-17,100
2020-03-18,98
2020-03-19,92
2020-03-20,85
2020-03-23,100
2020-03-24,99
2020-03-25,100
2020-03-26,93
2020-03-27,67
2020-03-30,58
2020-03-31,56
2020-04-01,52
2020-04-02,52
2020-04-03,52
2020-04-06,55
2020-04-07,47
2020-04-08,42
2020-04-09,29
2020-04-10,32
2020-04-13,28
2020-04-14,34
2020-04-15,34
2020-04-16,0
2020-04-17,8
2020-04-20,3
2020-04-21,6
2020-04-22,5
2020-04-23,3
2020-04-24,8
2020-04-27,25
2020-04-28,22
2020-04-29,34
2020-04-30,55
2020-05-01,38
2020-05-04,27
2020-05-05,13
2020-05-06,33
2020-05-07,18
2020-05-08,21
2020-05-11,38
2020-05-12,28
2020-05-13,28
2020-05-14,46
2020-05-15,58
2020-05-18,41
2020-05-19,58
2020-05-20,49
2020-05-21,50
2020-05-22,45
2020-05-25,39
2020-05-26,47
2020-05-27,34
2020-05-28,40
2020-05-29,55
2020-06-01,84
2020-06-02,79
2020-06-03,94
2020-06-04,96
2020-06-05,100
2020-06-08,93
2020-06-09,59
2020-06-10,49
2020-06-11,45
2020-06-12,41
2020-06-15,43
2020-06-16,35
2020-06-17,41
2020-06-18,46
2020-06-19,48
2020-06-22,48
2020-06-23,55
2020-06-24,57
2020-06-25,58
2020-06-26,56
2020-06-29,46
2020-06-30,34
2020-07-01,27
2020-07-02,28
2020-07-03,29
2020-07-06,34
2020-07-07,37
2020-07-08,52
2020-07-09,54
2020-07-10,53
2020-07-13,55
2020-07-14,56
2020-07-15,52
2020-07-16,42
2020-07-17,46
2020-07-20,42
2020-07-21,24
2020-07-22,5
2020-07-23,37
2020-07-24,38
2020-07-27,40
2020-07-28,49
2020-07-29,47
2020-07-30,40
2020-07-31,56
2020-08-03,51
2020-08-04,50
2020-08-05,38
2020-08-06,41
2020-08-07,35
2020-08-10,36
2020-08-11,36
2020-08-12,29
2020-08-13,41
2020-08-14,44
2020-08-17,52
2020-08-18,55
2020-08-19,45
2020-08-20,11
2020-08-21,43
2020-08-24,55
2020-08-25,54
2020-08-26,63
2020-08-27,93
2020-08-28,72
2020-08-31,49
2020-09-01,50
2020-09-02,52
2020-09-03,59
2020-09-04,81
2020-09-07,64
2020-09-08,63
2020-09-09,60
2020-09-10,52
2020-09-11,59
2020-09-14,55
2020-09-15,53
2020-09-16,56
2020-09-17,55
2020-09-18,10
2020-09-21,24
2020-09-22,18
2020-09-23,13
2020-09-24,13
2020-09-25,0
2020-09-28,43
2020-09-29,39
2020-09-30,32
2020-10-01,35
2020-10-02,0
2020-10-05,20
2020-10-06,29
2020-10-07,24
2020-10-08,43
2020-10-09,0
2020-10-12,20
2020-10-13,24
2020-10-14,28
2020-10-15,30
2020-10-16,37
2020-10-19,63
2020-10-20,75
2020-10-21,65
2020-10-22,82
2020-10-23,84
2020-10-26,93
2020-10-27,100
2020-10-28,93
2020-10-29,88
2020-10-30,74
2020-11-02,63
2020-11-03,53
2020-11-04,56
2020-11-05,67
2020-11-06,61
2020-11-09,57
2020-11-10,53
2020-11-11,48
2020-11-12,48
2020-11-13,53
2020-11-16,46
2020-11-17,47
2020-11-18,48
2020-11-19,38
2020-11-20,40
2020-11-23,52
2020-11-24,47
2020-11-25,44
2020-11-26,52
2020-11-27,42
2020-11-30,62
2020-12-01,63
2020-12-02,59
2020-12-03,56
2020-12-04,76
2020-12-07,77
2020-12-08,52
2020-12-09,56
2020-12-10,58
2020-12-11,55
2020-12-14,50
2020-12-15,53
2020-12-16,52
2020-12-17,57
2020-12-18,51
2020-12-21,37
2020-12-22,32
2020-12-23,38
2020-12-24,10
2020-12-25,43
2020-12-28,27
2020-12-29,25
2020-12-30,7
2020-12-31,17
2021-01-01,25
2021-01-04,30
2021-01-05,31
2021-01-06,33
2021-01-07,48
2021-01-08,61
2021-01-11,65
2021-01-12,65
2021-01-13,65
2021-01-14,60
2021-01-15,48
2021-01-18,43
2021-01-19,45
2021-01-20,41
2021-01-21,45
2021-01-22,51
2021-01-25,56
2021-01-26,53
2021-01-27,54
2021-01-28,49
2021-01-29,49
2021-02-01,53
2021-02-02,51
2021-02-03,50
2021-02-04,57
2021-02-05,55
2021-02-08,50
2021-02-09,54
2021-02-10,52
2021-02-11,51
2021-02-12,62
2021-02-15,67
2021-02-16,52
2021-02-17,72
2021-02-18,85
2021-02-19,84
2021-02-22,80
2021-02-23,89
2021-02-24,89
2021-02-25,62
2021-02-26,55
2021-03-01,54
2021-03-02,65
2021-03-03,69
2021-03-04,58
2021-03-05,50
2021-03-08,40
2021-03-09,38
2021-03-10,0
2021-03-11,25
2021-03-12,32
2021-03-15,34
2021-03-16,44
2021-03-17,0
2021-03-18,10
2021-03-19,12
2021-03-22,32
2021-03-23,28
2021-03-24,50
2021-03-25,63
2021-03-26,64
2021-03-29,52
2021-03-30,52
2021-03-31,62
2021-04-01,50
2021-04-02,45
2021-04-05,53
2021-04-06,66
2021-04-07,60
2021-04-08,45
2021-04-09,52
2021-04-12,48
2021-04-13,49
2021-04-14,47
2021-04-15,45
2021-04-16,42
2021-04-19,0
2021-04-20,0
2021-04-21,0
2021-04-22,0
2021-04-23,0
2021-04-26,33
2021-04-27,24
2021-04-28,19
2021-04-29,33
2021-04-30,34
2021-05-03,20
2021-05-04,21
2021-05-05,33
2021-05-06,42
2021-05-07,54
2021-05-10,49
2021-05-11,46
2021-05-12,51
2021-05-13,83
2021-05-14,81
2021-05-17,79
2021-05-18,80
2021-05-19,94
2021-05-20,93
2021-05-21,64
2021-05-24,69
2021-05-25,67
2021-05-26,45
2021-05-27,47
2021-05-28,74
2021-05-31,82
2021-06-01,70
2021-06-02,62
2021-06-03,56
2021-06-04,39
2021-06-07,38
2021-06-08,40
2021-06-09,47
2021-06-10,40
2021-06-11,53
2021-06-14,60
2021-06-15,50
2021-06-16,43
2021-06-17,53
2021-06-18,48
2021-06-21,53
2021-06-22,48
2021-06-23,61
2021-06-24,65
2021-06-25,40
2021-06-28,37
2021-06-29,38
2021-06-30,46
2021-07-01,55
2021-07-02,76
2021-07-05,63
2021-07-06,61
2021-07-07,47
2021-07-08,28
2021-07-09,14
2021-07-12,26
2021-07-13,25
2021-07-14,0
2021-07-15,4
2021-07-16,14
2021-07-19,31
2021-07-20,34
2021-07-21,22
2021-07-22,31
2021-07-23,39
2021-07-26,53
2021-07-27,52
2021-07-28,26
2021-07-29,27
2021-07-30,38
2021-08-02,47
2021-08-03,46
2021-08-04,75
2021-08-05,87
2021-08-06,92
2021-08-09,68
2021-08-10,74
2021-08-11,62
2021-08-12,65
2021-08-13,100
2021-08-16,80
2021-08-17,83
2021-08-18,77
2021-08-19,100
2021-08-20,78
2021-08-23,55
2021-08-24,50
2021-08-25,48
2021-08-26,52
2021-08-27,50
2021-08-30,37
2021-08-31,37
2021-09-01,42
2021-09-02,40
2021-09-03,51
2021-09-06,55
2021-09-07,52
2021-09-08,46
2021-09-09,47
2021-09-10,35
2021-09-13,23
2021-09-14,21
2021-09-15,5
2021-09-16,18
2021-09-17,28
2021-09-20,39
2021-09-21,43
2021-09-22,44
2021-09-23,47
2021-09-24,40
2021-09-27,41
2021-09-28,40
2021-09-29,30
2021-09-30,64
2021-10-01,66
2021-10-04,61
2021-10-05,61
2021-10-06,86
2021-10-07,49
2021-10-08,44
2021-10-11,43
2021-10-12,43
2021-10-13,39
2021-10-14,55
2021-10-15,53
2021-10-18,53
2021-10-19,59
2021-10-20,63
2021-10-21,73
2021-10-22,66
2021-10-25,64
2021-10-26,57
2021-10-27,52
2021-10-28,38
2021-10-29,31
2021-11-01,29
2021-11-02,32
2021-11-03,38
2021-11-04,48
2021-11-05,47
2021-11-08,49
2021-11-09,51
2021-11-10,56
2021-11-11,49
2021-11-12,27
2021-11-15,17
2021-11-16,26
2021-11-17,33
2021-11-18,43
2021-11-19,46
2021-11-22,46
2021-11-23,70
2021-11-24,77
2021-11-25,91
2021-11-26,98
2021-11-29,88
2021-11-30,75
2021-12-01,95
2021-12-02,93
2021-12-03,100
2021-12-06,90
2021-12-07,100
2021-12-08,100
2021-12-09,85
2021-12-10,54
2021-12-13,49
2021-12-14,48
2021-12-15,59
