date,recom
2017-05-12,48
2017-05-15,40
2017-05-16,32
2017-05-17,28
2017-05-18,40
2017-05-19,63
2017-05-22,66
2017-05-23,64
2017-05-24,66
2017-05-25,65
2017-05-26,63
2017-05-29,53
2017-05-30,48
2017-05-31,49
2017-06-01,47
2017-06-02,37
2017-06-05,39
2017-06-06,40
2017-06-07,49
2017-06-08,59
2017-06-09,65
2017-06-12,62
2017-06-13,58
2017-06-14,56
2017-06-15,48
2017-06-16,32
2017-06-19,0
2017-06-20,9
2017-06-21,0
2017-06-22,5
2017-06-23,16
2017-06-26,0
2017-06-27,9
2017-06-28,38
2017-06-29,52
2017-06-30,69
2017-07-03,76
2017-07-04,67
2017-07-05,58
2017-07-06,52
2017-07-07,51
2017-07-10,58
2017-07-11,52
2017-07-12,63
2017-07-13,66
2017-07-14,58
2017-07-17,56
2017-07-18,54
2017-07-19,75
2017-07-20,80
2017-07-21,77
2017-07-24,76
2017-07-25,78
2017-07-26,71
2017-07-27,58
2017-07-28,58
2017-07-31,53
2017-08-01,59
2017-08-02,68
2017-08-03,57
2017-08-04,49
2017-08-07,50
2017-08-08,48
2017-08-09,44
2017-08-10,47
2017-08-11,53
2017-08-14,53
2017-08-15,51
2017-08-16,47
2017-08-17,29
2017-08-18,11
2017-08-21,0
2017-08-22,24
2017-08-23,25
2017-08-24,24
2017-08-25,7
2017-08-28,16
2017-08-29,30
2017-08-30,34
2017-08-31,36
2017-09-01,62
2017-09-04,63
2017-09-05,64
2017-09-06,73
2017-09-07,75
2017-09-08,49
2017-09-11,41
2017-09-12,27
2017-09-13,29
2017-09-14,36
2017-09-15,54
2017-09-18,38
2017-09-19,33
2017-09-20,40
2017-09-21,33
2017-09-22,35
2017-09-25,17
2017-09-26,24
2017-09-27,21
2017-09-28,0
2017-09-29,1
2017-10-02,14
2017-10-03,29
2017-10-04,34
2017-10-05,28
2017-10-06,0
2017-10-09,17
2017-10-10,26
2017-10-11,24
2017-10-12,27
2017-10-13,0
2017-10-16,45
2017-10-17,60
2017-10-18,55
2017-10-19,48
2017-10-20,0
2017-10-23,31
2017-10-24,60
2017-10-25,65
2017-10-26,85
2017-10-27,84
2017-10-30,77
2017-10-31,72
2017-11-01,77
2017-11-02,68
2017-11-03,63
2017-11-06,97
2017-11-07,100
2017-11-08,100
2017-11-09,84
2017-11-10,88
2017-11-13,79
2017-11-14,100
2017-11-15,100
2017-11-16,90
2017-11-17,59
2017-11-20,50
2017-11-21,49
2017-11-22,42
2017-11-23,41
2017-11-24,39
2017-11-27,38
2017-11-28,39
2017-11-29,40
2017-11-30,44
2017-12-01,44
2017-12-04,49
2017-12-05,48
2017-12-06,47
2017-12-07,45
2017-12-08,13
2017-12-11,26
2017-12-12,36
2017-12-13,40
2017-12-14,51
2017-12-15,76
2017-12-18,77
2017-12-19,73
2017-12-20,73
2017-12-21,56
2017-12-22,80
2017-12-25,100
2017-12-26,100
2017-12-27,100
2017-12-28,82
2017-12-29,91
2018-01-01,100
2018-01-02,100
2018-01-03,58
2018-01-04,55
2018-01-05,54
2018-01-08,49
2018-01-09,43
2018-01-10,46
2018-01-11,45
2018-01-12,41
2018-01-15,39
2018-01-16,33
2018-01-17,47
2018-01-18,55
2018-01-19,46
2018-01-22,15
2018-01-23,4
2018-01-24,7
2018-01-25,5
2018-01-26,17
2018-01-29,25
2018-01-30,31
2018-01-31,51
2018-02-01,63
2018-02-02,86
2018-02-05,78
2018-02-06,76
2018-02-07,82
2018-02-08,73
2018-02-09,76
2018-02-12,57
2018-02-13,66
2018-02-14,61
2018-02-15,70
2018-02-16,77
2018-02-19,77
2018-02-20,87
2018-02-21,56
2018-02-22,69
2018-02-23,55
2018-02-26,42
2018-02-27,57
2018-02-28,66
2018-03-01,61
2018-03-02,54
2018-03-05,54
2018-03-06,9
2018-03-07,27
2018-03-08,33
2018-03-09,24
2018-03-12,39
2018-03-13,27
2018-03-14,29
2018-03-15,34
2018-03-16,39
2018-03-19,41
2018-03-20,47
2018-03-21,42
2018-03-22,41
2018-03-23,39
2018-03-26,44
2018-03-27,31
2018-03-28,41
2018-03-29,43
2018-03-30,61
2018-04-02,82
2018-04-03,90
2018-04-04,100
2018-04-05,100
2018-04-06,88
2018-04-09,76
2018-04-10,73
2018-04-11,67
2018-04-12,62
2018-04-13,71
2018-04-16,73
2018-04-17,77
2018-04-18,73
2018-04-19,71
2018-04-20,78
2018-04-23,81
2018-04-24,60
2018-04-25,50
2018-04-26,17
2018-04-27,34
2018-04-30,40
2018-05-01,43
2018-05-02,44
2018-05-03,57
2018-05-04,59
2018-05-07,34
2018-05-08,41
2018-05-09,48
2018-05-10,49
2018-05-11,40
2018-05-14,0
2018-05-15,10
2018-05-16,23
2018-05-17,29
2018-05-18,33
2018-05-21,41
2018-05-22,57
2018-05-23,68
2018-05-24,78
2018-05-25,67
2018-05-28,77
2018-05-29,86
2018-05-30,89
2018-05-31,86
2018-06-01,97
2018-06-04,98
2018-06-05,99
2018-06-06,98
2018-06-07,100
2018-06-08,52
2018-06-11,52
2018-06-12,53
2018-06-13,53
2018-06-14,53
2018-06-15,52
2018-06-18,52
2018-06-19,50
2018-06-20,49
2018-06-21,48
2018-06-22,48
2018-06-25,45
2018-06-26,44
2018-06-27,42
2018-06-28,39
2018-06-29,4
2018-07-02,3
2018-07-03,0
2018-07-04,0
2018-07-05,3
2018-07-06,26
2018-07-09,22
2018-07-10,0
2018-07-11,0
2018-07-12,13
2018-07-13,29
2018-07-16,28
2018-07-17,43
2018-07-18,52
2018-07-19,56
2018-07-20,42
2018-07-23,35
2018-07-24,38
2018-07-25,41
2018-07-26,46
2018-07-27,59
2018-07-30,66
2018-07-31,61
2018-08-01,61
2018-08-02,84
2018-08-03,72
2018-08-06,72
2018-08-07,73
2018-08-08,77
2018-08-09,71
2018-08-10,42
2018-08-13,41
2018-08-14,37
2018-08-15,34
2018-08-16,31
2018-08-17,44
2018-08-20,41
2018-08-21,54
2018-08-22,58
2018-08-23,47
2018-08-24,47
2018-08-27,47
2018-08-28,51
2018-08-29,41
2018-08-30,32
2018-08-31,44
2018-09-03,52
2018-09-04,54
2018-09-05,55
2018-09-06,63
2018-09-07,75
2018-09-10,66
2018-09-11,84
2018-09-12,68
2018-09-13,81
2018-09-14,85
2018-09-17,75
2018-09-18,59
2018-09-19,44
2018-09-20,33
2018-09-21,22
2018-09-24,18
2018-09-25,43
2018-09-26,54
2018-09-27,54
2018-09-28,42
2018-10-01,7
2018-10-02,0
2018-10-03,0
2018-10-04,31
2018-10-05,38
2018-10-08,66
2018-10-09,65
2018-10-10,62
2018-10-11,52
2018-10-12,51
2018-10-15,52
2018-10-16,43
2018-10-17,43
2018-10-18,44
2018-10-19,44
2018-10-22,56
2018-10-23,49
2018-10-24,72
2018-10-25,59
2018-10-26,56
2018-10-29,62
2018-10-30,52
2018-10-31,34
2018-11-01,33
2018-11-02,26
2018-11-05,51
2018-11-06,58
2018-11-07,54
2018-11-08,54
2018-11-09,51
2018-11-12,38
2018-11-13,40
2018-11-14,44
2018-11-15,48
2018-11-16,54
2018-11-19,49
2018-11-20,47
2018-11-21,42
2018-11-22,22
2018-11-23,22
2018-11-26,36
2018-11-27,47
2018-11-28,51
2018-11-29,58
2018-11-30,72
2018-12-03,66
2018-12-04,47
2018-12-05,46
2018-12-06,81
2018-12-07,60
2018-12-10,46
2018-12-11,52
2018-12-12,45
2018-12-13,42
2018-12-14,44
2018-12-17,47
2018-12-18,50
2018-12-19,53
2018-12-20,65
2018-12-21,69
2018-12-24,72
2018-12-25,69
2018-12-26,67
2018-12-27,70
2018-12-28,38
2018-12-31,44
2019-01-01,39
2019-01-02,44
2019-01-03,39
2019-01-04,36
2019-01-07,39
2019-01-08,36
2019-01-09,44
2019-01-10,44
2019-01-11,48
2019-01-14,53
2019-01-15,55
2019-01-16,66
2019-01-17,59
2019-01-18,53
2019-01-21,40
2019-01-22,40
2019-01-23,33
2019-01-24,34
2019-01-25,54
2019-01-28,65
2019-01-29,61
2019-01-30,58
2019-01-31,62
2019-02-01,86
2019-02-04,77
2019-02-05,73
2019-02-06,64
2019-02-07,58
2019-02-08,61
2019-02-11,45
2019-02-12,35
2019-02-13,34
2019-02-14,35
2019-02-15,1
2019-02-18,32
2019-02-19,52
2019-02-20,63
2019-02-21,55
2019-02-22,21
2019-02-25,10
2019-02-26,23
2019-02-27,23
2019-02-28,14
2019-03-01,29
2019-03-04,36
2019-03-05,45
2019-03-06,40
2019-03-07,45
2019-03-08,32
2019-03-11,40
2019-03-12,60
2019-03-13,60
2019-03-14,69
2019-03-15,76
2019-03-18,73
2019-03-19,74
2019-03-20,93
2019-03-21,79
2019-03-22,50
2019-03-25,44
2019-03-26,47
2019-03-27,79
2019-03-28,98
2019-03-29,60
2019-04-01,62
2019-04-02,80
2019-04-03,98
2019-04-04,53
2019-04-05,58
2019-04-08,54
2019-04-09,54
2019-04-10,54
2019-04-11,36
2019-04-12,22
2019-04-15,31
2019-04-16,34
2019-04-17,22
2019-04-18,35
2019-04-19,52
2019-04-22,56
2019-04-23,31
2019-04-24,25
2019-04-25,21
2019-04-26,35
2019-04-29,26
2019-04-30,33
2019-05-01,44
2019-05-02,42
2019-05-03,65
2019-05-06,63
2019-05-07,59
2019-05-08,63
2019-05-09,80
2019-05-10,70
2019-05-13,64
2019-05-14,50
2019-05-15,52
2019-05-16,79
2019-05-17,79
2019-05-20,80
2019-05-21,100
2019-05-22,81
2019-05-23,51
2019-05-24,44
2019-05-27,51
2019-05-28,53
2019-05-29,58
2019-05-30,55
2019-05-31,57
2019-06-03,56
2019-06-04,56
2019-06-05,52
2019-06-06,52
2019-06-07,60
2019-06-10,63
2019-06-11,57
2019-06-12,60
2019-06-13,29
2019-06-14,32
2019-06-17,26
2019-06-18,27
2019-06-19,3
2019-06-20,54
2019-06-21,48
2019-06-24,38
2019-06-25,39
2019-06-26,4
2019-06-27,13
2019-06-28,0
2019-07-01,0
2019-07-02,5
2019-07-03,27
2019-07-04,3
2019-07-05,31
2019-07-08,54
2019-07-09,48
2019-07-10,45
2019-07-11,26
2019-07-12,12
2019-07-15,23
2019-07-16,18
2019-07-17,15
2019-07-18,2
2019-07-19,14
2019-07-22,42
2019-07-23,42
2019-07-24,45
2019-07-25,41
2019-07-26,40
2019-07-29,52
2019-07-30,51
2019-07-31,49
2019-08-01,49
2019-08-02,51
2019-08-05,51
2019-08-06,63
2019-08-07,74
2019-08-08,84
2019-08-09,98
2019-08-12,100
2019-08-13,100
2019-08-14,100
2019-08-15,67
2019-08-16,58
2019-08-19,50
2019-08-20,57
2019-08-21,52
2019-08-22,47
2019-08-23,44
2019-08-26,40
2019-08-27,46
2019-08-28,42
2019-08-29,42
2019-08-30,39
2019-09-02,34
2019-09-03,37
2019-09-04,11
2019-09-05,0
2019-09-06,0
2019-09-09,5
2019-09-10,5
2019-09-11,0
2019-09-12,0
2019-09-13,21
2019-09-16,23
2019-09-17,32
2019-09-18,49
2019-09-19,68
2019-09-20,61
2019-09-23,76
2019-09-24,81
2019-09-25,75
2019-09-26,70
2019-09-27,72
2019-09-30,50
2019-10-01,43
2019-10-02,46
2019-10-03,42
2019-10-04,53
2019-10-07,60
2019-10-08,54
2019-10-09,51
2019-10-10,62
2019-10-11,64
2019-10-14,60
2019-10-15,53
2019-10-16,53
2019-10-17,31
2019-10-18,40
2019-10-21,31
2019-10-22,34
2019-10-23,47
2019-10-24,60
2019-10-25,60
2019-10-28,77
2019-10-29,91
2019-10-30,61
2019-10-31,57
2019-11-01,90
2019-11-04,73
2019-11-05,67
2019-11-06,63
2019-11-07,63
2019-11-08,34
2019-11-11,36
2019-11-12,42
2019-11-13,42
2019-11-14,63
2019-11-15,68
2019-11-18,75
2019-11-19,57
2019-11-20,57
2019-11-21,53
2019-11-22,44
2019-11-25,47
2019-11-26,50
2019-11-27,51
2019-11-28,52
2019-11-29,49
2019-12-02,49
2019-12-03,48
2019-12-04,38
2019-12-05,31
2019-12-06,47
2019-12-09,55
2019-12-10,47
2019-12-11,30
2019-12-12,0
2019-12-13,0
2019-12-16,0
2019-12-17,0
2019-12-18,0
2019-12-19,15
2019-12-20,41
2019-12-23,51
2019-12-24,50
2019-12-25,44
2019-12-26,55
2019-12-27,40
2019-12-30,37
2019-12-31,36
2020-01-01,41
2020-01-02,49
2020-01-03,42
2020-01-06,37
2020-01-07,44
2020-01-08,53
2020-01-09,63
2020-01-10,61
2020-01-13,72
2020-01-14,73
2020-01-15,71
2020-01-16,73
2020-01-17,65
2020-01-20,43
2020-01-21,40
2020-01-22,38
2020-01-23,41
2020-01-24,47
2020-01-27,48
2020-01-28,54
2020-01-29,54
2020-01-30,57
2020-01-31,70
2020-02-03,68
2020-02-04,71
2020-02-05,73
2020-02-06,72
2020-02-07,56
2020-02-10,41
2020-02-11,39
2020-02-12,43
2020-02-13,41
2020-02-14,38
2020-02-17,50
2020-02-18,49
2020-02-19,49
2020-02-20,48
2020-02-21,51
2020-02-24,50
2020-02-25,46
2020-02-26,45
2020-02-27,43
2020-02-28,7
2020-03-02,19
2020-03-03,23
2020-03-04,24
2020-03-05,39
2020-03-06,62
2020-03-09,68
2020-03-10,80
2020-03-11,83
2020-03-12,87
2020-03-13,96
2020-03-16,96
2020-03-17,93
2020-03-18,95
2020-03-19,95
2020-03-20,82
2020-03-23,71
2020-03-24,73
2020-03-25,72
2020-03-26,68
2020-03-27,62
2020-03-30,64
2020-03-31,61
2020-04-01,65
2020-04-02,58
2020-04-03,52
2020-04-06,50
2020-04-07,31
2020-04-08,12
2020-04-09,15
2020-04-10,0
2020-04-13,3
2020-04-14,3
2020-04-15,3
2020-04-16,23
2020-04-17,27
2020-04-20,27
2020-04-21,27
2020-04-22,29
2020-04-23,47
2020-04-24,66
2020-04-27,62
2020-04-28,100
2020-04-29,75
2020-04-30,69
2020-05-01,32
2020-05-04,23
2020-05-05,12
2020-05-06,41
2020-05-07,57
2020-05-08,69
2020-05-11,79
2020-05-12,69
2020-05-13,46
2020-05-14,34
2020-05-15,30
2020-05-18,31
2020-05-19,25
2020-05-20,27
2020-05-21,0
2020-05-22,33
2020-05-25,29
2020-05-26,29
2020-05-27,25
2020-05-28,22
2020-05-29,50
2020-06-01,58
2020-06-02,61
2020-06-03,59
2020-06-04,46
2020-06-05,40
2020-06-08,33
2020-06-09,31
2020-06-10,35
2020-06-11,41
2020-06-12,54
2020-06-15,68
2020-06-16,60
2020-06-17,70
2020-06-18,73
2020-06-19,80
2020-06-22,83
2020-06-23,86
2020-06-24,82
2020-06-25,83
2020-06-26,64
2020-06-29,47
2020-06-30,48
2020-07-01,45
2020-07-02,42
2020-07-03,41
2020-07-06,45
2020-07-07,49
2020-07-08,50
2020-07-09,50
2020-07-10,50
2020-07-13,48
2020-07-14,47
2020-07-15,39
2020-07-16,32
2020-07-17,15
2020-07-20,10
2020-07-21,12
2020-07-22,23
2020-07-23,26
2020-07-24,32
2020-07-27,42
2020-07-28,38
2020-07-29,61
2020-07-30,69
2020-07-31,71
2020-08-03,80
2020-08-04,100
2020-08-05,49
2020-08-06,70
2020-08-07,78
2020-08-10,92
2020-08-11,100
2020-08-12,92
2020-08-13,100
2020-08-14,100
2020-08-17,60
2020-08-18,51
2020-08-19,56
2020-08-20,73
2020-08-21,98
2020-08-24,64
2020-08-25,63
2020-08-26,60
2020-08-27,55
2020-08-28,61
2020-08-31,52
2020-09-01,53
2020-09-02,54
2020-09-03,52
2020-09-04,30
2020-09-07,26
2020-09-08,28
2020-09-09,15
2020-09-10,0
2020-09-11,7
2020-09-14,46
2020-09-15,53
2020-09-16,43
2020-09-17,0
2020-09-18,6
2020-09-21,6
2020-09-22,18
2020-09-23,16
2020-09-24,0
2020-09-25,10
2020-09-28,11
2020-09-29,24
2020-09-30,22
2020-10-01,0
2020-10-02,12
2020-10-05,11
2020-10-06,36
2020-10-07,40
2020-10-08,51
2020-10-09,47
2020-10-12,35
2020-10-13,34
2020-10-14,31
2020-10-15,38
2020-10-16,40
2020-10-19,32
2020-10-20,41
2020-10-21,71
2020-10-22,63
2020-10-23,64
2020-10-26,66
2020-10-27,100
2020-10-28,78
2020-10-29,62
2020-10-30,87
2020-11-02,100
2020-11-03,93
2020-11-04,76
2020-11-05,82
2020-11-06,58
2020-11-09,62
2020-11-10,64
2020-11-11,66
2020-11-12,69
2020-11-13,59
2020-11-16,54
2020-11-17,47
2020-11-18,45
2020-11-19,41
2020-11-20,40
2020-11-23,43
2020-11-24,51
2020-11-25,53
2020-11-26,53
2020-11-27,20
2020-11-30,42
2020-12-01,42
2020-12-02,41
2020-12-03,42
2020-12-04,60
2020-12-07,62
2020-12-08,46
2020-12-09,43
2020-12-10,39
2020-12-11,50
2020-12-14,49
2020-12-15,56
2020-12-16,53
2020-12-17,61
2020-12-18,56
2020-12-21,78
2020-12-22,77
2020-12-23,78
2020-12-24,81
2020-12-25,78
2020-12-28,75
2020-12-29,40
2020-12-30,37
2020-12-31,36
2021-01-01,39
2021-01-04,41
2021-01-05,42
2021-01-06,42
2021-01-07,43
2021-01-08,43
2021-01-11,51
2021-01-12,47
2021-01-13,47
2021-01-14,45
2021-01-15,43
2021-01-18,24
2021-01-19,6
2021-01-20,6
2021-01-21,7
2021-01-22,11
2021-01-25,28
2021-01-26,37
2021-01-27,41
2021-01-28,79
2021-01-29,84
2021-02-01,92
2021-02-02,91
2021-02-03,88
2021-02-04,100
2021-02-05,87
2021-02-08,53
2021-02-09,42
2021-02-10,47
2021-02-11,45
2021-02-12,51
2021-02-15,52
2021-02-16,54
2021-02-17,51
2021-02-18,53
2021-02-19,45
2021-02-22,58
2021-02-23,56
2021-02-24,36
2021-02-25,35
2021-02-26,33
2021-03-01,38
2021-03-02,33
2021-03-03,30
2021-03-04,45
2021-03-05,23
2021-03-08,38
2021-03-09,47
2021-03-10,31
2021-03-11,39
2021-03-12,29
2021-03-15,34
2021-03-16,19
2021-03-17,21
2021-03-18,25
2021-03-19,0
2021-03-22,1
2021-03-23,20
2021-03-24,42
2021-03-25,53
2021-03-26,47
2021-03-29,40
2021-03-30,46
2021-03-31,44
2021-04-01,36
2021-04-02,43
2021-04-05,41
2021-04-06,48
2021-04-07,58
2021-04-08,61
2021-04-09,65
2021-04-12,75
2021-04-13,90
2021-04-14,80
2021-04-15,75
2021-04-16,75
2021-04-19,61
2021-04-20,61
2021-04-21,46
2021-04-22,42
2021-04-23,35
2021-04-26,28
2021-04-27,23
2021-04-28,47
2021-04-29,61
2021-04-30,54
2021-05-03,42
2021-05-04,26
2021-05-05,27
2021-05-06,16
2021-05-07,14
2021-05-10,15
2021-05-11,0
2021-05-12,22
2021-05-13,37
2021-05-14,46
2021-05-17,71
2021-05-18,82
2021-05-19,80
2021-05-20,79
2021-05-21,78
2021-05-24,73
2021-05-25,88
2021-05-26,78
2021-05-27,77
2021-05-28,80
2021-05-31,78
2021-06-01,65
2021-06-02,66
2021-06-03,65
2021-06-04,53
2021-06-07,56
2021-06-08,56
2021-06-09,53
2021-06-10,47
2021-06-11,38
2021-06-14,38
2021-06-15,36
2021-06-16,31
2021-06-17,34
2021-06-18,29
2021-06-21,34
2021-06-22,17
2021-06-23,16
2021-06-24,15
2021-06-25,9
2021-06-28,16
2021-06-29,21
2021-06-30,23
2021-07-01,25
2021-07-02,39
2021-07-05,47
2021-07-06,62
2021-07-07,62
2021-07-08,65
2021-07-09,61
2021-07-12,52
2021-07-13,38
2021-07-14,37
2021-07-15,36
2021-07-16,41
2021-07-19,44
2021-07-20,41
2021-07-21,46
2021-07-22,47
2021-07-23,51
2021-07-26,55
2021-07-27,56
2021-07-28,56
2021-07-29,47
2021-07-30,46
2021-08-02,47
2021-08-03,18
2021-08-04,26
2021-08-05,30
2021-08-06,37
2021-08-09,38
2021-08-10,58
2021-08-11,48
2021-08-12,81
2021-08-13,84
2021-08-16,89
2021-08-17,96
2021-08-18,86
2021-08-19,56
2021-08-20,51
2021-08-23,54
2021-08-24,60
2021-08-25,80
2021-08-26,78
2021-08-27,66
2021-08-30,57
2021-08-31,52
2021-09-01,49
2021-09-02,73
2021-09-03,65
2021-09-06,63
2021-09-07,63
2021-09-08,65
2021-09-09,40
2021-09-10,29
2021-09-13,30
2021-09-14,36
2021-09-15,34
2021-09-16,58
2021-09-17,45
2021-09-20,49
2021-09-21,34
2021-09-22,24
2021-09-23,46
2021-09-24,49
2021-09-27,48
2021-09-28,52
2021-09-29,44
2021-09-30,1
2021-10-01,21
2021-10-04,21
2021-10-05,8
2021-10-06,0
2021-10-07,1
2021-10-08,43
2021-10-11,12
2021-10-12,0
2021-10-13,9
2021-10-14,14
2021-10-15,0
2021-10-18,0
2021-10-19,18
2021-10-20,5
2021-10-21,7
2021-10-22,38
2021-10-25,41
2021-10-26,41
2021-10-27,48
2021-10-28,68
2021-10-29,66
2021-11-01,65
2021-11-02,68
2021-11-03,73
2021-11-04,49
2021-11-05,44
2021-11-08,42
2021-11-09,40
2021-11-10,39
2021-11-11,61
2021-11-12,80
2021-11-15,84
2021-11-16,86
2021-11-17,83
2021-11-18,82
2021-11-19,47
2021-11-22,47
2021-11-23,46
2021-11-24,45
2021-11-25,47
2021-11-26,60
2021-11-29,48
2021-11-30,49
2021-12-01,56
2021-12-02,65
2021-12-03,65
2021-12-06,69
2021-12-07,65
2021-12-08,60
2021-12-09,42
2021-12-10,34
2021-12-13,37
2021-12-14,44
2021-12-15,48
