date,recom
2017-05-12,56
2017-05-15,63
2017-05-16,65
2017-05-17,68
2017-05-18,71
2017-05-19,60
2017-05-22,60
2017-05-23,60
2017-05-24,54
2017-05-25,53
2017-05-26,61
2017-05-29,49
2017-05-30,34
2017-05-31,38
2017-06-01,39
2017-06-02,40
2017-06-05,40
2017-06-06,35
2017-06-07,67
2017-06-08,58
2017-06-09,42
2017-06-12,53
2017-06-13,48
2017-06-14,42
2017-06-15,38
2017-06-16,54
2017-06-19,68
2017-06-20,68
2017-06-21,71
2017-06-22,67
2017-06-23,63
2017-06-26,57
2017-06-27,50
2017-06-28,55
2017-06-29,44
2017-06-30,44
2017-07-03,31
2017-07-04,48
2017-07-05,43
2017-07-06,49
2017-07-07,52
2017-07-10,32
2017-07-11,33
2017-07-12,39
2017-07-13,67
2017-07-14,62
2017-07-17,67
2017-07-18,63
2017-07-19,64
2017-07-20,50
2017-07-21,65
2017-07-24,68
2017-07-25,74
2017-07-26,82
2017-07-27,75
2017-07-28,80
2017-07-31,69
2017-08-01,71
2017-08-02,79
2017-08-03,100
2017-08-04,100
2017-08-07,72
2017-08-08,56
2017-08-09,53
2017-08-10,42
2017-08-11,36
2017-08-14,34
2017-08-15,27
2017-08-16,33
2017-08-17,40
2017-08-18,3
2017-08-21,14
2017-08-22,22
2017-08-23,22
2017-08-24,14
2017-08-25,0
2017-08-28,10
2017-08-29,9
2017-08-30,10
2017-08-31,6
2017-09-01,39
2017-09-04,47
2017-09-05,68
2017-09-06,59
2017-09-07,65
2017-09-08,56
2017-09-11,60
2017-09-12,59
2017-09-13,71
2017-09-14,80
2017-09-15,87
2017-09-18,85
2017-09-19,79
2017-09-20,75
2017-09-21,84
2017-09-22,75
2017-09-25,59
2017-09-26,64
2017-09-27,79
2017-09-28,67
2017-09-29,65
2017-10-02,61
2017-10-03,64
2017-10-04,69
2017-10-05,48
2017-10-06,49
2017-10-09,43
2017-10-10,44
2017-10-11,31
2017-10-12,30
2017-10-13,15
2017-10-16,15
2017-10-17,20
2017-10-18,10
2017-10-19,16
2017-10-20,10
2017-10-23,30
2017-10-24,34
2017-10-25,22
2017-10-26,21
2017-10-27,29
2017-10-30,46
2017-10-31,59
2017-11-01,71
2017-11-02,76
2017-11-03,81
2017-11-06,66
2017-11-07,70
2017-11-08,90
2017-11-09,93
2017-11-10,100
2017-11-13,96
2017-11-14,74
2017-11-15,55
2017-11-16,53
2017-11-17,50
2017-11-20,54
2017-11-21,49
2017-11-22,50
2017-11-23,38
2017-11-24,24
2017-11-27,23
2017-11-28,7
2017-11-29,0
2017-11-30,7
2017-12-01,40
2017-12-04,44
2017-12-05,40
2017-12-06,9
2017-12-07,8
2017-12-08,20
2017-12-11,26
2017-12-12,26
2017-12-13,19
2017-12-14,37
2017-12-15,49
2017-12-18,51
2017-12-19,55
2017-12-20,56
2017-12-21,88
2017-12-22,59
2017-12-25,65
2017-12-26,58
2017-12-27,73
2017-12-28,95
2017-12-29,65
2018-01-01,66
2018-01-02,56
2018-01-03,77
2018-01-04,100
2018-01-05,92
2018-01-08,90
2018-01-09,81
2018-01-10,75
2018-01-11,67
2018-01-12,53
2018-01-15,53
2018-01-16,41
2018-01-17,50
2018-01-18,55
2018-01-19,59
2018-01-22,44
2018-01-23,68
2018-01-24,72
2018-01-25,75
2018-01-26,74
2018-01-29,81
2018-01-30,79
2018-01-31,67
2018-02-01,54
2018-02-02,48
2018-02-05,57
2018-02-06,56
2018-02-07,64
2018-02-08,53
2018-02-09,52
2018-02-12,57
2018-02-13,60
2018-02-14,58
2018-02-15,54
2018-02-16,49
2018-02-19,61
2018-02-20,44
2018-02-21,2
2018-02-22,0
2018-02-23,6
2018-02-26,0
2018-02-27,8
2018-02-28,14
2018-03-01,11
2018-03-02,9
2018-03-05,9
2018-03-06,0
2018-03-07,11
2018-03-08,15
2018-03-09,0
2018-03-12,13
2018-03-13,11
2018-03-14,14
2018-03-15,0
2018-03-16,5
2018-03-19,37
2018-03-20,58
2018-03-21,55
2018-03-22,52
2018-03-23,53
2018-03-26,48
2018-03-27,49
2018-03-28,48
2018-03-29,48
2018-03-30,68
2018-04-02,71
2018-04-03,38
2018-04-04,30
2018-04-05,38
2018-04-06,54
2018-04-09,53
2018-04-10,53
2018-04-11,51
2018-04-12,58
2018-04-13,63
2018-04-16,58
2018-04-17,43
2018-04-18,26
2018-04-19,31
2018-04-20,26
2018-04-23,33
2018-04-24,26
2018-04-25,18
2018-04-26,39
2018-04-27,48
2018-04-30,67
2018-05-01,59
2018-05-02,59
2018-05-03,56
2018-05-04,54
2018-05-07,52
2018-05-08,50
2018-05-09,58
2018-05-10,35
2018-05-11,52
2018-05-14,50
2018-05-15,51
2018-05-16,64
2018-05-17,96
2018-05-18,85
2018-05-21,74
2018-05-22,80
2018-05-23,78
2018-05-24,58
2018-05-25,94
2018-05-28,88
2018-05-29,95
2018-05-30,86
2018-05-31,97
2018-06-01,96
2018-06-04,98
2018-06-05,78
2018-06-06,75
2018-06-07,62
2018-06-08,50
2018-06-11,47
2018-06-12,47
2018-06-13,47
2018-06-14,46
2018-06-15,47
2018-06-18,49
2018-06-19,50
2018-06-20,51
2018-06-21,52
2018-06-22,39
2018-06-25,25
2018-06-26,22
2018-06-27,23
2018-06-28,20
2018-06-29,31
2018-07-02,32
2018-07-03,38
2018-07-04,47
2018-07-05,53
2018-07-06,68
2018-07-09,75
2018-07-10,63
2018-07-11,54
2018-07-12,54
2018-07-13,60
2018-07-16,55
2018-07-17,52
2018-07-18,50
2018-07-19,58
2018-07-20,52
2018-07-23,58
2018-07-24,56
2018-07-25,53
2018-07-26,41
2018-07-27,26
2018-07-30,26
2018-07-31,29
2018-08-01,29
2018-08-02,32
2018-08-03,39
2018-08-06,54
2018-08-07,57
2018-08-08,71
2018-08-09,68
2018-08-10,62
2018-08-13,48
2018-08-14,47
2018-08-15,47
2018-08-16,30
2018-08-17,22
2018-08-20,32
2018-08-21,29
2018-08-22,25
2018-08-23,48
2018-08-24,54
2018-08-27,62
2018-08-28,62
2018-08-29,49
2018-08-30,43
2018-08-31,54
2018-09-03,46
2018-09-04,52
2018-09-05,50
2018-09-06,31
2018-09-07,40
2018-09-10,48
2018-09-11,54
2018-09-12,82
2018-09-13,71
2018-09-14,72
2018-09-17,66
2018-09-18,38
2018-09-19,48
2018-09-20,53
2018-09-21,45
2018-09-24,59
2018-09-25,89
2018-09-26,90
2018-09-27,87
2018-09-28,65
2018-10-01,66
2018-10-02,57
2018-10-03,56
2018-10-04,60
2018-10-05,66
2018-10-08,100
2018-10-09,90
2018-10-10,79
2018-10-11,83
2018-10-12,100
2018-10-15,67
2018-10-16,55
2018-10-17,46
2018-10-18,53
2018-10-19,53
2018-10-22,44
2018-10-23,35
2018-10-24,39
2018-10-25,39
2018-10-26,51
2018-10-29,60
2018-10-30,65
2018-10-31,63
2018-11-01,55
2018-11-02,29
2018-11-05,28
2018-11-06,28
2018-11-07,31
2018-11-08,28
2018-11-09,25
2018-11-12,42
2018-11-13,41
2018-11-14,32
2018-11-15,43
2018-11-16,53
2018-11-19,53
2018-11-20,49
2018-11-21,51
2018-11-22,11
2018-11-23,12
2018-11-26,16
2018-11-27,3
2018-11-28,20
2018-11-29,35
2018-11-30,84
2018-12-03,83
2018-12-04,77
2018-12-05,69
2018-12-06,87
2018-12-07,55
2018-12-10,49
2018-12-11,72
2018-12-12,80
2018-12-13,82
2018-12-14,82
2018-12-17,68
2018-12-18,71
2018-12-19,74
2018-12-20,79
2018-12-21,62
2018-12-24,73
2018-12-25,71
2018-12-26,71
2018-12-27,43
2018-12-28,61
2018-12-31,54
2019-01-01,47
2019-01-02,31
2019-01-03,53
2019-01-04,57
2019-01-07,58
2019-01-08,53
2019-01-09,39
2019-01-10,32
2019-01-11,31
2019-01-14,25
2019-01-15,23
2019-01-16,16
2019-01-17,26
2019-01-18,30
2019-01-21,28
2019-01-22,15
2019-01-23,24
2019-01-24,0
2019-01-25,0
2019-01-28,0
2019-01-29,0
2019-01-30,2
2019-01-31,5
2019-02-01,40
2019-02-04,43
2019-02-05,44
2019-02-06,42
2019-02-07,47
2019-02-08,45
2019-02-11,44
2019-02-12,47
2019-02-13,50
2019-02-14,46
2019-02-15,68
2019-02-18,80
2019-02-19,77
2019-02-20,80
2019-02-21,76
2019-02-22,82
2019-02-25,72
2019-02-26,73
2019-02-27,74
2019-02-28,65
2019-03-01,81
2019-03-04,73
2019-03-05,72
2019-03-06,71
2019-03-07,65
2019-03-08,100
2019-03-11,73
2019-03-12,82
2019-03-13,76
2019-03-14,73
2019-03-15,41
2019-03-18,40
2019-03-19,27
2019-03-20,32
2019-03-21,38
2019-03-22,45
2019-03-25,65
2019-03-26,68
2019-03-27,74
2019-03-28,75
2019-03-29,45
2019-04-01,54
2019-04-02,50
2019-04-03,38
2019-04-04,26
2019-04-05,46
2019-04-08,38
2019-04-09,38
2019-04-10,37
2019-04-11,30
2019-04-12,32
2019-04-15,40
2019-04-16,42
2019-04-17,39
2019-04-18,23
2019-04-19,8
2019-04-22,1
2019-04-23,1
2019-04-24,9
2019-04-25,43
2019-04-26,73
2019-04-29,76
2019-04-30,84
2019-05-01,85
2019-05-02,82
2019-05-03,87
2019-05-06,81
2019-05-07,55
2019-05-08,55
2019-05-09,64
2019-05-10,58
2019-05-13,50
2019-05-14,52
2019-05-15,61
2019-05-16,48
2019-05-17,51
2019-05-20,50
2019-05-21,56
2019-05-22,12
2019-05-23,14
2019-05-24,7
2019-05-27,8
2019-05-28,9
2019-05-29,15
2019-05-30,13
2019-05-31,52
2019-06-03,55
2019-06-04,58
2019-06-05,54
2019-06-06,54
2019-06-07,68
2019-06-10,58
2019-06-11,57
2019-06-12,55
2019-06-13,67
2019-06-14,59
2019-06-17,59
2019-06-18,51
2019-06-19,49
2019-06-20,50
2019-06-21,46
2019-06-24,40
2019-06-25,41
2019-06-26,32
2019-06-27,45
2019-06-28,54
2019-07-01,42
2019-07-02,40
2019-07-03,56
2019-07-04,50
2019-07-05,39
2019-07-08,49
2019-07-09,49
2019-07-10,51
2019-07-11,52
2019-07-12,55
2019-07-15,54
2019-07-16,57
2019-07-17,59
2019-07-18,63
2019-07-19,72
2019-07-22,82
2019-07-23,74
2019-07-24,68
2019-07-25,68
2019-07-26,63
2019-07-29,55
2019-07-30,52
2019-07-31,53
2019-08-01,52
2019-08-02,61
2019-08-05,53
2019-08-06,48
2019-08-07,45
2019-08-08,50
2019-08-09,53
2019-08-12,54
2019-08-13,55
2019-08-14,59
2019-08-15,60
2019-08-16,54
2019-08-19,32
2019-08-20,16
2019-08-21,36
2019-08-22,31
2019-08-23,16
2019-08-26,22
2019-08-27,13
2019-08-28,31
2019-08-29,33
2019-08-30,68
2019-09-02,67
2019-09-03,86
2019-09-04,86
2019-09-05,69
2019-09-06,77
2019-09-09,73
2019-09-10,72
2019-09-11,47
2019-09-12,64
2019-09-13,77
2019-09-16,50
2019-09-17,59
2019-09-18,65
2019-09-19,61
2019-09-20,63
2019-09-23,68
2019-09-24,73
2019-09-25,73
2019-09-26,73
2019-09-27,55
2019-09-30,35
2019-10-01,33
2019-10-02,39
2019-10-03,24
2019-10-04,32
2019-10-07,41
2019-10-08,36
2019-10-09,27
2019-10-10,36
2019-10-11,45
2019-10-14,53
2019-10-15,49
2019-10-16,55
2019-10-17,51
2019-10-18,50
2019-10-21,45
2019-10-22,52
2019-10-23,32
2019-10-24,25
2019-10-25,19
2019-10-28,24
2019-10-29,32
2019-10-30,19
2019-10-31,21
2019-11-01,46
2019-11-04,49
2019-11-05,56
2019-11-06,52
2019-11-07,47
2019-11-08,38
2019-11-11,41
2019-11-12,30
2019-11-13,30
2019-11-14,29
2019-11-15,0
2019-11-18,31
2019-11-19,31
2019-11-20,33
2019-11-21,0
2019-11-22,0
2019-11-25,51
2019-11-26,57
2019-11-27,61
2019-11-28,61
2019-11-29,52
2019-12-02,43
2019-12-03,44
2019-12-04,30
2019-12-05,29
2019-12-06,51
2019-12-09,44
2019-12-10,32
2019-12-11,28
2019-12-12,27
2019-12-13,38
2019-12-16,46
2019-12-17,51
2019-12-18,50
2019-12-19,51
2019-12-20,45
2019-12-23,52
2019-12-24,50
2019-12-25,40
2019-12-26,44
2019-12-27,69
2019-12-30,67
2019-12-31,56
2020-01-01,59
2020-01-02,50
2020-01-03,43
2020-01-06,66
2020-01-07,100
2020-01-08,100
2020-01-09,100
2020-01-10,70
2020-01-13,68
2020-01-14,54
2020-01-15,56
2020-01-16,54
2020-01-17,54
2020-01-20,60
2020-01-21,62
2020-01-22,53
2020-01-23,54
2020-01-24,68
2020-01-27,70
2020-01-28,72
2020-01-29,73
2020-01-30,69
2020-01-31,70
2020-02-03,93
2020-02-04,84
2020-02-05,85
2020-02-06,82
2020-02-07,75
2020-02-10,60
2020-02-11,66
2020-02-12,66
2020-02-13,68
2020-02-14,73
2020-02-17,68
2020-02-18,68
2020-02-19,71
2020-02-20,71
2020-02-21,74
2020-02-24,69
2020-02-25,70
2020-02-26,62
2020-02-27,56
2020-02-28,58
2020-03-02,45
2020-03-03,41
2020-03-04,34
2020-03-05,41
2020-03-06,38
2020-03-09,65
2020-03-10,82
2020-03-11,93
2020-03-12,79
2020-03-13,83
2020-03-16,88
2020-03-17,93
2020-03-18,97
2020-03-19,89
2020-03-20,90
2020-03-23,95
2020-03-24,100
2020-03-25,100
2020-03-26,70
2020-03-27,63
2020-03-30,59
2020-03-31,58
2020-04-01,56
2020-04-02,56
2020-04-03,56
2020-04-06,58
2020-04-07,49
2020-04-08,45
2020-04-09,35
2020-04-10,30
2020-04-13,23
2020-04-14,29
2020-04-15,29
2020-04-16,0
2020-04-17,0
2020-04-20,0
2020-04-21,0
2020-04-22,0
2020-04-23,13
2020-04-24,20
2020-04-27,43
2020-04-28,46
2020-04-29,40
2020-04-30,26
2020-05-01,34
2020-05-04,29
2020-05-05,38
2020-05-06,64
2020-05-07,82
2020-05-08,78
2020-05-11,53
2020-05-12,54
2020-05-13,41
2020-05-14,37
2020-05-15,37
2020-05-18,40
2020-05-19,41
2020-05-20,51
2020-05-21,42
2020-05-22,40
2020-05-25,24
2020-05-26,24
2020-05-27,3
2020-05-28,41
2020-05-29,26
2020-06-01,35
2020-06-02,13
2020-06-03,30
2020-06-04,35
2020-06-05,35
2020-06-08,18
2020-06-09,30
2020-06-10,44
2020-06-11,51
2020-06-12,54
2020-06-15,84
2020-06-16,62
2020-06-17,26
2020-06-18,41
2020-06-19,39
2020-06-22,30
2020-06-23,42
2020-06-24,65
2020-06-25,71
2020-06-26,92
2020-06-29,89
2020-06-30,86
2020-07-01,83
2020-07-02,77
2020-07-03,53
2020-07-06,56
2020-07-07,55
2020-07-08,54
2020-07-09,52
2020-07-10,48
2020-07-13,48
2020-07-14,49
2020-07-15,48
2020-07-16,48
2020-07-17,46
2020-07-20,47
2020-07-21,47
2020-07-22,48
2020-07-23,45
2020-07-24,17
2020-07-27,6
2020-07-28,0
2020-07-29,8
2020-07-30,10
2020-07-31,22
2020-08-03,11
2020-08-04,0
2020-08-05,14
2020-08-06,23
2020-08-07,43
2020-08-10,39
2020-08-11,33
2020-08-12,43
2020-08-13,49
2020-08-14,44
2020-08-17,38
2020-08-18,29
2020-08-19,34
2020-08-20,35
2020-08-21,53
2020-08-24,61
2020-08-25,67
2020-08-26,88
2020-08-27,100
2020-08-28,63
2020-08-31,61
2020-09-01,90
2020-09-02,100
2020-09-03,100
2020-09-04,79
2020-09-07,76
2020-09-08,65
2020-09-09,59
2020-09-10,56
2020-09-11,58
2020-09-14,57
2020-09-15,59
2020-09-16,52
2020-09-17,48
2020-09-18,42
2020-09-21,43
2020-09-22,40
2020-09-23,46
2020-09-24,48
2020-09-25,54
2020-09-28,54
2020-09-29,32
2020-09-30,29
2020-10-01,32
2020-10-02,27
2020-10-05,24
2020-10-06,41
2020-10-07,39
2020-10-08,58
2020-10-09,62
2020-10-12,71
2020-10-13,65
2020-10-14,62
2020-10-15,65
2020-10-16,68
2020-10-19,55
2020-10-20,59
2020-10-21,55
2020-10-22,55
2020-10-23,52
2020-10-26,52
2020-10-27,26
2020-10-28,32
2020-10-29,15
2020-10-30,36
2020-11-02,52
2020-11-03,63
2020-11-04,35
2020-11-05,34
2020-11-06,25
2020-11-09,23
2020-11-10,12
2020-11-11,10
2020-11-12,54
2020-11-13,54
2020-11-16,56
2020-11-17,50
2020-11-18,12
2020-11-19,18
2020-11-20,25
2020-11-23,31
2020-11-24,63
2020-11-25,80
2020-11-26,86
2020-11-27,87
2020-11-30,77
2020-12-01,84
2020-12-02,93
2020-12-03,90
2020-12-04,94
2020-12-07,91
2020-12-08,100
2020-12-09,96
2020-12-10,72
2020-12-11,71
2020-12-14,92
2020-12-15,100
2020-12-16,98
2020-12-17,85
2020-12-18,86
2020-12-21,67
2020-12-22,68
2020-12-23,72
2020-12-24,55
2020-12-25,54
2020-12-28,52
2020-12-29,40
2020-12-30,32
2020-12-31,33
2021-01-01,23
2021-01-04,25
2021-01-05,29
2021-01-06,29
2021-01-07,43
2021-01-08,45
2021-01-11,31
2021-01-12,22
2021-01-13,16
2021-01-14,18
2021-01-15,11
2021-01-18,36
2021-01-19,34
2021-01-20,22
2021-01-21,23
2021-01-22,28
2021-01-25,25
2021-01-26,29
2021-01-27,49
2021-01-28,46
2021-01-29,65
2021-02-01,66
2021-02-02,59
2021-02-03,47
2021-02-04,11
2021-02-05,51
2021-02-08,35
2021-02-09,42
2021-02-10,46
2021-02-11,52
2021-02-12,30
2021-02-15,29
2021-02-16,33
2021-02-17,46
2021-02-18,68
2021-02-19,86
2021-02-22,85
2021-02-23,91
2021-02-24,92
2021-02-25,90
2021-02-26,75
2021-03-01,73
2021-03-02,76
2021-03-03,64
2021-03-04,63
2021-03-05,58
2021-03-08,57
2021-03-09,60
2021-03-10,56
2021-03-11,57
2021-03-12,68
2021-03-15,65
2021-03-16,54
2021-03-17,41
2021-03-18,42
2021-03-19,18
2021-03-22,0
2021-03-23,0
2021-03-24,11
2021-03-25,10
2021-03-26,25
2021-03-29,0
2021-03-30,0
2021-03-31,19
2021-04-01,21
2021-04-02,34
2021-04-05,22
2021-04-06,0
2021-04-07,17
2021-04-08,15
2021-04-09,14
2021-04-12,0
2021-04-13,35
2021-04-14,43
2021-04-15,41
2021-04-16,50
2021-04-19,44
2021-04-20,38
2021-04-21,29
2021-04-22,37
2021-04-23,27
2021-04-26,28
2021-04-27,12
2021-04-28,20
2021-04-29,19
2021-04-30,21
2021-05-03,61
2021-05-04,62
2021-05-05,73
2021-05-06,75
2021-05-07,84
2021-05-10,75
2021-05-11,70
2021-05-12,64
2021-05-13,59
2021-05-14,75
2021-05-17,69
2021-05-18,58
2021-05-19,58
2021-05-20,54
2021-05-21,55
2021-05-24,57
2021-05-25,59
2021-05-26,59
2021-05-27,57
2021-05-28,57
2021-05-31,45
2021-06-01,28
2021-06-02,23
2021-06-03,22
2021-06-04,37
2021-06-07,65
2021-06-08,67
2021-06-09,57
2021-06-10,58
2021-06-11,43
2021-06-14,37
2021-06-15,32
2021-06-16,39
2021-06-17,45
2021-06-18,50
2021-06-21,60
2021-06-22,58
2021-06-23,62
2021-06-24,62
2021-06-25,68
2021-06-28,52
2021-06-29,54
2021-06-30,51
2021-07-01,47
2021-07-02,31
2021-07-05,28
2021-07-06,27
2021-07-07,27
2021-07-08,24
2021-07-09,32
2021-07-12,46
2021-07-13,47
2021-07-14,36
2021-07-15,33
2021-07-16,34
2021-07-19,0
2021-07-20,0
2021-07-21,21
2021-07-22,29
2021-07-23,22
2021-07-26,0
2021-07-27,0
2021-07-28,22
2021-07-29,29
2021-07-30,25
2021-08-02,0
2021-08-03,0
2021-08-04,32
2021-08-05,43
2021-08-06,37
2021-08-09,7
2021-08-10,0
2021-08-11,40
2021-08-12,51
2021-08-13,45
2021-08-16,10
2021-08-17,20
2021-08-18,37
2021-08-19,34
2021-08-20,45
2021-08-23,83
2021-08-24,83
2021-08-25,81
2021-08-26,80
2021-08-27,83
2021-08-30,86
2021-08-31,69
2021-09-01,56
2021-09-02,49
2021-09-03,52
2021-09-06,86
2021-09-07,74
2021-09-08,66
2021-09-09,62
2021-09-10,68
2021-09-13,88
2021-09-14,56
2021-09-15,61
2021-09-16,78
2021-09-17,94
2021-09-20,79
2021-09-21,83
2021-09-22,83
2021-09-23,82
2021-09-24,80
2021-09-27,100
2021-09-28,93
2021-09-29,82
2021-09-30,100
2021-10-01,100
2021-10-04,100
2021-10-05,95
2021-10-06,91
2021-10-07,100
2021-10-08,100
2021-10-11,100
2021-10-12,93
2021-10-13,64
2021-10-14,46
2021-10-15,42
2021-10-18,42
2021-10-19,39
2021-10-20,34
2021-10-21,41
2021-10-22,45
2021-10-25,40
2021-10-26,41
2021-10-27,45
2021-10-28,42
2021-10-29,43
2021-11-01,34
2021-11-02,35
2021-11-03,19
2021-11-04,18
2021-11-05,13
2021-11-08,9
2021-11-09,9
2021-11-10,20
2021-11-11,28
2021-11-12,31
2021-11-15,39
2021-11-16,55
2021-11-17,54
2021-11-18,52
2021-11-19,43
2021-11-22,43
2021-11-23,42
2021-11-24,25
2021-11-25,36
2021-11-26,39
2021-11-29,40
2021-11-30,47
2021-12-01,52
2021-12-02,50
2021-12-03,64
2021-12-06,54
2021-12-07,45
2021-12-08,45
2021-12-09,43
2021-12-10,42
2021-12-13,45
2021-12-14,22
2021-12-15,30
