date,recom
2017-05-12,51
2017-05-15,57
2017-05-16,47
2017-05-17,44
2017-05-18,27
2017-05-19,23
2017-05-22,23
2017-05-23,25
2017-05-24,52
2017-05-25,48
2017-05-26,17
2017-05-29,3
2017-05-30,0
2017-05-31,3
2017-06-01,6
2017-06-02,11
2017-06-05,19
2017-06-06,16
2017-06-07,50
2017-06-08,73
2017-06-09,58
2017-06-12,61
2017-06-13,62
2017-06-14,49
2017-06-15,41
2017-06-16,47
2017-06-19,47
2017-06-20,47
2017-06-21,33
2017-06-22,38
2017-06-23,39
2017-06-26,42
2017-06-27,42
2017-06-28,32
2017-06-29,45
2017-06-30,48
2017-07-03,48
2017-07-04,47
2017-07-05,29
2017-07-06,21
2017-07-07,21
2017-07-10,19
2017-07-11,16
2017-07-12,21
2017-07-13,37
2017-07-14,49
2017-07-17,56
2017-07-18,53
2017-07-19,63
2017-07-20,62
2017-07-21,51
2017-07-24,44
2017-07-25,43
2017-07-26,2
2017-07-27,22
2017-07-28,31
2017-07-31,33
2017-08-01,32
2017-08-02,34
2017-08-03,3
2017-08-04,27
2017-08-07,36
2017-08-08,50
2017-08-09,52
2017-08-10,10
2017-08-11,23
2017-08-14,26
2017-08-15,25
2017-08-16,30
2017-08-17,60
2017-08-18,75
2017-08-21,80
2017-08-22,59
2017-08-23,71
2017-08-24,58
2017-08-25,57
2017-08-28,60
2017-08-29,90
2017-08-30,97
2017-08-31,88
2017-09-01,94
2017-09-04,95
2017-09-05,96
2017-09-06,99
2017-09-07,90
2017-09-08,71
2017-09-11,54
2017-09-12,48
2017-09-13,49
2017-09-14,51
2017-09-15,48
2017-09-18,51
2017-09-19,51
2017-09-20,50
2017-09-21,52
2017-09-22,48
2017-09-25,41
2017-09-26,37
2017-09-27,23
2017-09-28,6
2017-09-29,7
2017-10-02,6
2017-10-03,6
2017-10-04,8
2017-10-05,14
2017-10-06,36
2017-10-09,55
2017-10-10,68
2017-10-11,69
2017-10-12,76
2017-10-13,62
2017-10-16,54
2017-10-17,47
2017-10-18,48
2017-10-19,50
2017-10-20,55
2017-10-23,55
2017-10-24,55
2017-10-25,54
2017-10-26,55
2017-10-27,55
2017-10-30,52
2017-10-31,51
2017-11-01,48
2017-11-02,23
2017-11-03,14
2017-11-06,20
2017-11-07,36
2017-11-08,47
2017-11-09,61
2017-11-10,76
2017-11-13,83
2017-11-14,100
2017-11-15,100
2017-11-16,65
2017-11-17,59
2017-11-20,69
2017-11-21,83
2017-11-22,65
2017-11-23,66
2017-11-24,67
2017-11-27,61
2017-11-28,57
2017-11-29,53
2017-11-30,50
2017-12-01,50
2017-12-04,49
2017-12-05,39
2017-12-06,31
2017-12-07,27
2017-12-08,27
2017-12-11,19
2017-12-12,7
2017-12-13,20
2017-12-14,52
2017-12-15,53
2017-12-18,57
2017-12-19,78
2017-12-20,80
2017-12-21,76
2017-12-22,76
2017-12-25,82
2017-12-26,83
2017-12-27,48
2017-12-28,50
2017-12-29,50
2018-01-01,49
2018-01-02,51
2018-01-03,46
2018-01-04,52
2018-01-05,55
2018-01-08,59
2018-01-09,64
2018-01-10,59
2018-01-11,55
2018-01-12,51
2018-01-15,47
2018-01-16,32
2018-01-17,31
2018-01-18,24
2018-01-19,25
2018-01-22,46
2018-01-23,66
2018-01-24,71
2018-01-25,83
2018-01-26,71
2018-01-29,64
2018-01-30,59
2018-01-31,58
2018-02-01,53
2018-02-02,34
2018-02-05,29
2018-02-06,29
2018-02-07,27
2018-02-08,31
2018-02-09,28
2018-02-12,38
2018-02-13,45
2018-02-14,40
2018-02-15,46
2018-02-16,35
2018-02-19,23
2018-02-20,9
2018-02-21,3
2018-02-22,2
2018-02-23,17
2018-02-26,13
2018-02-27,5
2018-02-28,12
2018-03-01,15
2018-03-02,23
2018-03-05,23
2018-03-06,14
2018-03-07,9
2018-03-08,87
2018-03-09,85
2018-03-12,83
2018-03-13,96
2018-03-14,97
2018-03-15,90
2018-03-16,84
2018-03-19,72
2018-03-20,64
2018-03-21,65
2018-03-22,67
2018-03-23,62
2018-03-26,57
2018-03-27,57
2018-03-28,59
2018-03-29,65
2018-03-30,69
2018-04-02,67
2018-04-03,66
2018-04-04,64
2018-04-05,70
2018-04-06,68
2018-04-09,64
2018-04-10,51
2018-04-11,42
2018-04-12,40
2018-04-13,36
2018-04-16,35
2018-04-17,37
2018-04-18,36
2018-04-19,45
2018-04-20,45
2018-04-23,41
2018-04-24,40
2018-04-25,37
2018-04-26,33
2018-04-27,27
2018-04-30,23
2018-05-01,0
2018-05-02,5
2018-05-03,8
2018-05-04,21
2018-05-07,26
2018-05-08,32
2018-05-09,31
2018-05-10,44
2018-05-11,61
2018-05-14,52
2018-05-15,48
2018-05-16,44
2018-05-17,46
2018-05-18,49
2018-05-21,56
2018-05-22,55
2018-05-23,47
2018-05-24,47
2018-05-25,55
2018-05-28,54
2018-05-29,52
2018-05-30,49
2018-05-31,28
2018-06-01,9
2018-06-04,4
2018-06-05,11
2018-06-06,9
2018-06-07,18
2018-06-08,37
2018-06-11,44
2018-06-12,76
2018-06-13,58
2018-06-14,61
2018-06-15,65
2018-06-18,80
2018-06-19,99
2018-06-20,99
2018-06-21,100
2018-06-22,100
2018-06-25,66
2018-06-26,50
2018-06-27,49
2018-06-28,63
2018-06-29,100
2018-07-02,73
2018-07-03,72
2018-07-04,71
2018-07-05,75
2018-07-06,100
2018-07-09,76
2018-07-10,56
2018-07-11,54
2018-07-12,77
2018-07-13,100
2018-07-16,86
2018-07-17,75
2018-07-18,74
2018-07-19,86
2018-07-20,100
2018-07-23,100
2018-07-24,91
2018-07-25,91
2018-07-26,100
2018-07-27,100
2018-07-30,100
2018-07-31,95
2018-08-01,90
2018-08-02,63
2018-08-03,56
2018-08-06,53
2018-08-07,54
2018-08-08,57
2018-08-09,60
2018-08-10,56
2018-08-13,52
2018-08-14,49
2018-08-15,44
2018-08-16,47
2018-08-17,42
2018-08-20,41
2018-08-21,41
2018-08-22,24
2018-08-23,0
2018-08-24,19
2018-08-27,20
2018-08-28,20
2018-08-29,28
2018-08-30,42
2018-08-31,62
2018-09-03,67
2018-09-04,75
2018-09-05,84
2018-09-06,64
2018-09-07,66
2018-09-10,72
2018-09-11,76
2018-09-12,83
2018-09-13,67
2018-09-14,59
2018-09-17,41
2018-09-18,25
2018-09-19,31
2018-09-20,34
2018-09-21,34
2018-09-24,33
2018-09-25,25
2018-09-26,20
2018-09-27,21
2018-09-28,20
2018-10-01,21
2018-10-02,15
2018-10-03,12
2018-10-04,4
2018-10-05,1
2018-10-08,0
2018-10-09,2
2018-10-10,4
2018-10-11,1
2018-10-12,0
2018-10-15,12
2018-10-16,26
2018-10-17,30
2018-10-18,59
2018-10-19,59
2018-10-22,69
2018-10-23,80
2018-10-24,86
2018-10-25,78
2018-10-26,68
2018-10-29,52
2018-10-30,36
2018-10-31,28
2018-11-01,24
2018-11-02,35
2018-11-05,48
2018-11-06,58
2018-11-07,57
2018-11-08,43
2018-11-09,34
2018-11-12,31
2018-11-13,41
2018-11-14,35
2018-11-15,5
2018-11-16,0
2018-11-19,14
2018-11-20,21
2018-11-21,12
2018-11-22,2
2018-11-23,0
2018-11-26,0
2018-11-27,22
2018-11-28,31
2018-11-29,15
2018-11-30,36
2018-12-03,45
2018-12-04,36
2018-12-05,33
2018-12-06,61
2018-12-07,49
2018-12-10,48
2018-12-11,81
2018-12-12,81
2018-12-13,89
2018-12-14,87
2018-12-17,66
2018-12-18,53
2018-12-19,43
2018-12-20,41
2018-12-21,36
2018-12-24,43
2018-12-25,48
2018-12-26,51
2018-12-27,44
2018-12-28,52
2018-12-31,48
2019-01-01,43
2019-01-02,43
2019-01-03,36
2019-01-04,40
2019-01-07,40
2019-01-08,33
2019-01-09,26
2019-01-10,31
2019-01-11,37
2019-01-14,40
2019-01-15,43
2019-01-16,50
2019-01-17,51
2019-01-18,54
2019-01-21,51
2019-01-22,41
2019-01-23,35
2019-01-24,3
2019-01-25,0
2019-01-28,9
2019-01-29,39
2019-01-30,39
2019-01-31,41
2019-02-01,63
2019-02-04,73
2019-02-05,76
2019-02-06,85
2019-02-07,88
2019-02-08,86
2019-02-11,89
2019-02-12,86
2019-02-13,88
2019-02-14,97
2019-02-15,70
2019-02-18,61
2019-02-19,56
2019-02-20,53
2019-02-21,57
2019-02-22,52
2019-02-25,59
2019-02-26,60
2019-02-27,62
2019-02-28,68
2019-03-01,62
2019-03-04,57
2019-03-05,56
2019-03-06,46
2019-03-07,40
2019-03-08,35
2019-03-11,25
2019-03-12,29
2019-03-13,38
2019-03-14,43
2019-03-15,46
2019-03-18,62
2019-03-19,64
2019-03-20,52
2019-03-21,50
2019-03-22,50
2019-03-25,38
2019-03-26,29
2019-03-27,0
2019-03-28,0
2019-03-29,2
2019-04-01,23
2019-04-02,27
2019-04-03,49
2019-04-04,50
2019-04-05,45
2019-04-08,49
2019-04-09,43
2019-04-10,39
2019-04-11,41
2019-04-12,40
2019-04-15,35
2019-04-16,34
2019-04-17,42
2019-04-18,51
2019-04-19,40
2019-04-22,41
2019-04-23,63
2019-04-24,59
2019-04-25,44
2019-04-26,42
2019-04-29,31
2019-04-30,0
2019-05-01,0
2019-05-02,25
2019-05-03,26
2019-05-06,37
2019-05-07,42
2019-05-08,30
2019-05-09,6
2019-05-10,18
2019-05-13,19
2019-05-14,14
2019-05-15,4
2019-05-16,40
2019-05-17,49
2019-05-20,65
2019-05-21,95
2019-05-22,100
2019-05-23,100
2019-05-24,98
2019-05-27,97
2019-05-28,98
2019-05-29,64
2019-05-30,59
2019-05-31,45
2019-06-03,45
2019-06-04,51
2019-06-05,51
2019-06-06,51
2019-06-07,51
2019-06-10,52
2019-06-11,52
2019-06-12,51
2019-06-13,48
2019-06-14,51
2019-06-17,51
2019-06-18,43
2019-06-19,23
2019-06-20,11
2019-06-21,0
2019-06-24,0
2019-06-25,2
2019-06-26,9
2019-06-27,4
2019-06-28,0
2019-07-01,0
2019-07-02,11
2019-07-03,39
2019-07-04,54
2019-07-05,76
2019-07-08,84
2019-07-09,80
2019-07-10,80
2019-07-11,79
2019-07-12,53
2019-07-15,51
2019-07-16,50
2019-07-17,45
2019-07-18,46
2019-07-19,49
2019-07-22,49
2019-07-23,50
2019-07-24,52
2019-07-25,54
2019-07-26,55
2019-07-29,54
2019-07-30,50
2019-07-31,36
2019-08-01,32
2019-08-02,2
2019-08-05,8
2019-08-06,1
2019-08-07,2
2019-08-08,10
2019-08-09,32
2019-08-12,46
2019-08-13,54
2019-08-14,59
2019-08-15,66
2019-08-16,71
2019-08-19,77
2019-08-20,65
2019-08-21,45
2019-08-22,41
2019-08-23,44
2019-08-26,39
2019-08-27,47
2019-08-28,49
2019-08-29,57
2019-08-30,66
2019-09-02,66
2019-09-03,69
2019-09-04,65
2019-09-05,61
2019-09-06,64
2019-09-09,45
2019-09-10,36
2019-09-11,29
2019-09-12,32
2019-09-13,47
2019-09-16,39
2019-09-17,42
2019-09-18,42
2019-09-19,43
2019-09-20,44
2019-09-23,48
2019-09-24,54
2019-09-25,54
2019-09-26,51
2019-09-27,52
2019-09-30,34
2019-10-01,35
2019-10-02,33
2019-10-03,33
2019-10-04,25
2019-10-07,15
2019-10-08,17
2019-10-09,20
2019-10-10,28
2019-10-11,23
2019-10-14,24
2019-10-15,47
2019-10-16,57
2019-10-17,69
2019-10-18,67
2019-10-21,75
2019-10-22,81
2019-10-23,74
2019-10-24,71
2019-10-25,56
2019-10-28,49
2019-10-29,56
2019-10-30,50
2019-10-31,52
2019-11-01,61
2019-11-04,61
2019-11-05,68
2019-11-06,52
2019-11-07,58
2019-11-08,54
2019-11-11,53
2019-11-12,45
2019-11-13,45
2019-11-14,40
2019-11-15,22
2019-11-18,23
2019-11-19,10
2019-11-20,17
2019-11-21,17
2019-11-22,14
2019-11-25,24
2019-11-26,34
2019-11-27,25
2019-11-28,43
2019-11-29,41
2019-12-02,55
2019-12-03,42
2019-12-04,52
2019-12-05,48
2019-12-06,50
2019-12-09,42
2019-12-10,19
2019-12-11,23
2019-12-12,23
2019-12-13,33
2019-12-16,26
2019-12-17,7
2019-12-18,4
2019-12-19,42
2019-12-20,37
2019-12-23,51
2019-12-24,44
2019-12-25,38
2019-12-26,42
2019-12-27,45
2019-12-30,32
2019-12-31,24
2020-01-01,27
2020-01-02,34
2020-01-03,37
2020-01-06,46
2020-01-07,50
2020-01-08,53
2020-01-09,68
2020-01-10,67
2020-01-13,65
2020-01-14,67
2020-01-15,59
2020-01-16,54
2020-01-17,57
2020-01-20,65
2020-01-21,67
2020-01-22,63
2020-01-23,62
2020-01-24,61
2020-01-27,66
2020-01-28,73
2020-01-29,63
2020-01-30,68
2020-01-31,70
2020-02-03,65
2020-02-04,51
2020-02-05,48
2020-02-06,50
2020-02-07,64
2020-02-10,70
2020-02-11,69
2020-02-12,70
2020-02-13,75
2020-02-14,66
2020-02-17,47
2020-02-18,43
2020-02-19,42
2020-02-20,31
2020-02-21,26
2020-02-24,39
2020-02-25,40
2020-02-26,42
2020-02-27,37
2020-02-28,38
2020-03-02,48
2020-03-03,52
2020-03-04,52
2020-03-05,49
2020-03-06,24
2020-03-09,22
2020-03-10,22
2020-03-11,21
2020-03-12,28
2020-03-13,42
2020-03-16,55
2020-03-17,71
2020-03-18,83
2020-03-19,100
2020-03-20,100
2020-03-23,100
2020-03-24,64
2020-03-25,58
2020-03-26,51
2020-03-27,64
2020-03-30,68
2020-03-31,78
2020-04-01,60
2020-04-02,52
2020-04-03,51
2020-04-06,36
2020-04-07,28
2020-04-08,25
2020-04-09,32
2020-04-10,18
2020-04-13,2
2020-04-14,8
2020-04-15,8
2020-04-16,13
2020-04-17,14
2020-04-20,8
2020-04-21,30
2020-04-22,36
2020-04-23,47
2020-04-24,48
2020-04-27,44
2020-04-28,29
2020-04-29,40
2020-04-30,47
2020-05-01,93
2020-05-04,100
2020-05-05,90
2020-05-06,92
2020-05-07,100
2020-05-08,80
2020-05-11,52
2020-05-12,50
2020-05-13,51
2020-05-14,41
2020-05-15,37
2020-05-18,40
2020-05-19,39
2020-05-20,49
2020-05-21,45
2020-05-22,42
2020-05-25,39
2020-05-26,57
2020-05-27,40
2020-05-28,41
2020-05-29,27
2020-06-01,37
2020-06-02,40
2020-06-03,43
2020-06-04,54
2020-06-05,63
2020-06-08,47
2020-06-09,69
2020-06-10,77
2020-06-11,59
2020-06-12,79
2020-06-15,100
2020-06-16,98
2020-06-17,91
2020-06-18,67
2020-06-19,44
2020-06-22,38
2020-06-23,44
2020-06-24,53
2020-06-25,60
2020-06-26,67
2020-06-29,68
2020-06-30,64
2020-07-01,65
2020-07-02,59
2020-07-03,44
2020-07-06,47
2020-07-07,46
2020-07-08,49
2020-07-09,54
2020-07-10,40
2020-07-13,39
2020-07-14,37
2020-07-15,30
2020-07-16,25
2020-07-17,47
2020-07-20,47
2020-07-21,48
2020-07-22,51
2020-07-23,50
2020-07-24,36
2020-07-27,34
2020-07-28,16
2020-07-29,21
2020-07-30,43
2020-07-31,65
2020-08-03,71
2020-08-04,83
2020-08-05,63
2020-08-06,43
2020-08-07,48
2020-08-10,66
2020-08-11,79
2020-08-12,80
2020-08-13,75
2020-08-14,75
2020-08-17,72
2020-08-18,61
2020-08-19,76
2020-08-20,80
2020-08-21,85
2020-08-24,85
2020-08-25,85
2020-08-26,99
2020-08-27,91
2020-08-28,93
2020-08-31,93
2020-09-01,91
2020-09-02,72
2020-09-03,67
2020-09-04,62
2020-09-07,59
2020-09-08,54
2020-09-09,57
2020-09-10,52
2020-09-11,59
2020-09-14,61
2020-09-15,60
2020-09-16,58
2020-09-17,51
2020-09-18,41
2020-09-21,40
2020-09-22,38
2020-09-23,8
2020-09-24,16
2020-09-25,8
2020-09-28,17
2020-09-29,21
2020-09-30,21
2020-10-01,27
2020-10-02,26
2020-10-05,34
2020-10-06,55
2020-10-07,59
2020-10-08,68
2020-10-09,49
2020-10-12,41
2020-10-13,35
2020-10-14,31
2020-10-15,27
2020-10-16,40
2020-10-19,43
2020-10-20,46
2020-10-21,43
2020-10-22,45
2020-10-23,39
2020-10-26,32
2020-10-27,39
2020-10-28,37
2020-10-29,42
2020-10-30,35
2020-11-02,37
2020-11-03,34
2020-11-04,41
2020-11-05,47
2020-11-06,47
2020-11-09,36
2020-11-10,56
2020-11-11,78
2020-11-12,59
2020-11-13,59
2020-11-16,55
2020-11-17,51
2020-11-18,54
2020-11-19,55
2020-11-20,62
2020-11-23,68
2020-11-24,66
2020-11-25,70
2020-11-26,63
2020-11-27,57
2020-11-30,54
2020-12-01,45
2020-12-02,43
2020-12-03,54
2020-12-04,60
2020-12-07,73
2020-12-08,57
2020-12-09,59
2020-12-10,55
2020-12-11,52
2020-12-14,51
2020-12-15,50
2020-12-16,45
2020-12-17,42
2020-12-18,44
2020-12-21,30
2020-12-22,31
2020-12-23,36
2020-12-24,47
2020-12-25,54
2020-12-28,54
2020-12-29,67
2020-12-30,60
2020-12-31,50
2021-01-01,54
2021-01-04,51
2021-01-05,44
2021-01-06,45
2021-01-07,56
2021-01-08,64
2021-01-11,64
2021-01-12,65
2021-01-13,65
2021-01-14,66
2021-01-15,54
2021-01-18,54
2021-01-19,56
2021-01-20,50
2021-01-21,50
2021-01-22,43
2021-01-25,16
2021-01-26,12
2021-01-27,17
2021-01-28,11
2021-01-29,13
2021-02-01,14
2021-02-02,10
2021-02-03,23
2021-02-04,43
2021-02-05,55
2021-02-08,57
2021-02-09,66
2021-02-10,67
2021-02-11,66
2021-02-12,59
2021-02-15,76
2021-02-16,86
2021-02-17,94
2021-02-18,97
2021-02-19,86
2021-02-22,89
2021-02-23,94
2021-02-24,78
2021-02-25,67
2021-02-26,69
2021-03-01,66
2021-03-02,63
2021-03-03,63
2021-03-04,66
2021-03-05,57
2021-03-08,54
2021-03-09,51
2021-03-10,52
2021-03-11,48
2021-03-12,51
2021-03-15,43
2021-03-16,27
2021-03-17,0
2021-03-18,0
2021-03-19,0
2021-03-22,0
2021-03-23,21
2021-03-24,53
2021-03-25,65
2021-03-26,65
2021-03-29,72
2021-03-30,81
2021-03-31,80
2021-04-01,54
2021-04-02,49
2021-04-05,44
2021-04-06,57
2021-04-07,63
2021-04-08,66
2021-04-09,58
2021-04-12,70
2021-04-13,78
2021-04-14,70
2021-04-15,61
2021-04-16,58
2021-04-19,50
2021-04-20,53
2021-04-21,36
2021-04-22,24
2021-04-23,28
2021-04-26,20
2021-04-27,9
2021-04-28,28
2021-04-29,32
2021-04-30,29
2021-05-03,10
2021-05-04,12
2021-05-05,5
2021-05-06,14
2021-05-07,18
2021-05-10,16
2021-05-11,2
2021-05-12,8
2021-05-13,16
2021-05-14,17
2021-05-17,3
2021-05-18,31
2021-05-19,37
2021-05-20,41
2021-05-21,46
2021-05-24,55
2021-05-25,63
2021-05-26,59
2021-05-27,52
2021-05-28,71
2021-05-31,69
2021-06-01,78
2021-06-02,80
2021-06-03,77
2021-06-04,63
2021-06-07,72
2021-06-08,90
2021-06-09,100
2021-06-10,96
2021-06-11,79
2021-06-14,56
2021-06-15,78
2021-06-16,95
2021-06-17,96
2021-06-18,96
2021-06-21,82
2021-06-22,88
2021-06-23,94
2021-06-24,100
2021-06-25,63
2021-06-28,50
2021-06-29,47
2021-06-30,41
2021-07-01,26
2021-07-02,37
2021-07-05,38
2021-07-06,28
2021-07-07,18
2021-07-08,31
2021-07-09,41
2021-07-12,47
2021-07-13,29
2021-07-14,16
2021-07-15,21
2021-07-16,12
2021-07-19,7
2021-07-20,0
2021-07-21,0
2021-07-22,10
2021-07-23,18
2021-07-26,27
2021-07-27,15
2021-07-28,0
2021-07-29,35
2021-07-30,41
2021-08-02,41
2021-08-03,18
2021-08-04,0
2021-08-05,3
2021-08-06,16
2021-08-09,42
2021-08-10,58
2021-08-11,77
2021-08-12,85
2021-08-13,77
2021-08-16,55
2021-08-17,44
2021-08-18,34
2021-08-19,37
2021-08-20,34
2021-08-23,46
2021-08-24,56
2021-08-25,60
2021-08-26,60
2021-08-27,55
2021-08-30,64
2021-08-31,59
2021-09-01,62
2021-09-02,61
2021-09-03,50
2021-09-06,29
2021-09-07,35
2021-09-08,35
2021-09-09,31
2021-09-10,23
2021-09-13,34
2021-09-14,47
2021-09-15,56
2021-09-16,73
2021-09-17,70
2021-09-20,71
2021-09-21,71
2021-09-22,66
2021-09-23,46
2021-09-24,43
2021-09-27,37
2021-09-28,40
2021-09-29,36
2021-09-30,42
2021-10-01,49
2021-10-04,46
2021-10-05,41
2021-10-06,46
2021-10-07,53
2021-10-08,49
2021-10-11,50
2021-10-12,45
2021-10-13,0
2021-10-14,15
2021-10-15,25
2021-10-18,25
2021-10-19,25
2021-10-20,31
2021-10-21,55
2021-10-22,73
2021-10-25,67
2021-10-26,52
2021-10-27,49
2021-10-28,46
2021-10-29,56
2021-11-01,63
2021-11-02,62
2021-11-03,65
2021-11-04,64
2021-11-05,39
2021-11-08,37
2021-11-09,43
2021-11-10,53
2021-11-11,54
2021-11-12,50
2021-11-15,58
2021-11-16,63
2021-11-17,58
2021-11-18,58
2021-11-19,46
2021-11-22,46
2021-11-23,44
2021-11-24,42
2021-11-25,50
2021-11-26,50
2021-11-29,43
2021-11-30,44
2021-12-01,44
2021-12-02,37
2021-12-03,56
2021-12-06,50
2021-12-07,44
2021-12-08,30
2021-12-09,0
2021-12-10,1
2021-12-13,1
2021-12-14,12
2021-12-15,20
