date,recom
2017-05-12,33
2017-05-15,22
2017-05-16,18
2017-05-17,21
2017-05-18,12
2017-05-19,26
2017-05-22,26
2017-05-23,22
2017-05-24,37
2017-05-25,51
2017-05-26,60
2017-05-29,65
2017-05-30,69
2017-05-31,63
2017-06-01,66
2017-06-02,53
2017-06-05,52
2017-06-06,51
2017-06-07,56
2017-06-08,45
2017-06-09,49
2017-06-12,66
2017-06-13,72
2017-06-14,100
2017-06-15,75
2017-06-16,82
2017-06-19,93
2017-06-20,91
2017-06-21,97
2017-06-22,53
2017-06-23,42
2017-06-26,10
2017-06-27,18
2017-06-28,16
2017-06-29,23
2017-06-30,23
2017-07-03,3
2017-07-04,13
2017-07-05,3
2017-07-06,30
2017-07-07,25
2017-07-10,5
2017-07-11,4
2017-07-12,0
2017-07-13,0
2017-07-14,0
2017-07-17,1
2017-07-18,11
2017-07-19,20
2017-07-20,32
2017-07-21,40
2017-07-24,66
2017-07-25,78
2017-07-26,88
2017-07-27,85
2017-07-28,65
2017-07-31,58
2017-08-01,54
2017-08-02,51
2017-08-03,54
2017-08-04,57
2017-08-07,50
2017-08-08,57
2017-08-09,59
2017-08-10,60
2017-08-11,61
2017-08-14,64
2017-08-15,58
2017-08-16,58
2017-08-17,54
2017-08-18,43
2017-08-21,30
2017-08-22,18
2017-08-23,24
2017-08-24,29
2017-08-25,28
2017-08-28,34
2017-08-29,45
2017-08-30,60
2017-08-31,60
2017-09-01,60
2017-09-04,47
2017-09-05,36
2017-09-06,48
2017-09-07,42
2017-09-08,33
2017-09-11,5
2017-09-12,22
2017-09-13,19
2017-09-14,25
2017-09-15,39
2017-09-18,77
2017-09-19,75
2017-09-20,74
2017-09-21,79
2017-09-22,81
2017-09-25,76
2017-09-26,71
2017-09-27,63
2017-09-28,56
2017-09-29,61
2017-10-02,56
2017-10-03,54
2017-10-04,56
2017-10-05,55
2017-10-06,54
2017-10-09,54
2017-10-10,58
2017-10-11,59
2017-10-12,61
2017-10-13,60
2017-10-16,53
2017-10-17,48
2017-10-18,39
2017-10-19,26
2017-10-20,29
2017-10-23,31
2017-10-24,28
2017-10-25,25
2017-10-26,26
2017-10-27,32
2017-10-30,50
2017-10-31,38
2017-11-01,42
2017-11-02,56
2017-11-03,57
2017-11-06,46
2017-11-07,55
2017-11-08,56
2017-11-09,38
2017-11-10,38
2017-11-13,28
2017-11-14,28
2017-11-15,28
2017-11-16,25
2017-11-17,54
2017-11-20,72
2017-11-21,70
2017-11-22,80
2017-11-23,89
2017-11-24,84
2017-11-27,70
2017-11-28,70
2017-11-29,62
2017-11-30,57
2017-12-01,61
2017-12-04,99
2017-12-05,68
2017-12-06,57
2017-12-07,56
2017-12-08,61
2017-12-11,99
2017-12-12,84
2017-12-13,78
2017-12-14,72
2017-12-15,72
2017-12-18,98
2017-12-19,87
2017-12-20,58
2017-12-21,41
2017-12-22,40
2017-12-25,66
2017-12-26,53
2017-12-27,34
2017-12-28,39
2017-12-29,27
2018-01-01,22
2018-01-02,35
2018-01-03,25
2018-01-04,32
2018-01-05,17
2018-01-08,3
2018-01-09,30
2018-01-10,18
2018-01-11,10
2018-01-12,41
2018-01-15,11
2018-01-16,0
2018-01-17,12
2018-01-18,11
2018-01-19,41
2018-01-22,69
2018-01-23,89
2018-01-24,94
2018-01-25,86
2018-01-26,90
2018-01-29,78
2018-01-30,60
2018-01-31,52
2018-02-01,49
2018-02-02,47
2018-02-05,47
2018-02-06,44
2018-02-07,43
2018-02-08,41
2018-02-09,37
2018-02-12,47
2018-02-13,44
2018-02-14,43
2018-02-15,39
2018-02-16,29
2018-02-19,24
2018-02-20,0
2018-02-21,0
2018-02-22,0
2018-02-23,7
2018-02-26,10
2018-02-27,7
2018-02-28,14
2018-03-01,18
2018-03-02,20
2018-03-05,20
2018-03-06,23
2018-03-07,10
2018-03-08,68
2018-03-09,76
2018-03-12,76
2018-03-13,98
2018-03-14,93
2018-03-15,83
2018-03-16,50
2018-03-19,51
2018-03-20,54
2018-03-21,59
2018-03-22,62
2018-03-23,64
2018-03-26,55
2018-03-27,54
2018-03-28,58
2018-03-29,64
2018-03-30,64
2018-04-02,65
2018-04-03,64
2018-04-04,42
2018-04-05,22
2018-04-06,26
2018-04-09,21
2018-04-10,21
2018-04-11,2
2018-04-12,16
2018-04-13,34
2018-04-16,66
2018-04-17,59
2018-04-18,67
2018-04-19,58
2018-04-20,54
2018-04-23,39
2018-04-24,53
2018-04-25,34
2018-04-26,24
2018-04-27,38
2018-04-30,75
2018-05-01,61
2018-05-02,64
2018-05-03,55
2018-05-04,59
2018-05-07,69
2018-05-08,48
2018-05-09,52
2018-05-10,55
2018-05-11,52
2018-05-14,32
2018-05-15,29
2018-05-16,40
2018-05-17,38
2018-05-18,40
2018-05-21,53
2018-05-22,37
2018-05-23,44
2018-05-24,41
2018-05-25,43
2018-05-28,28
2018-05-29,1
2018-05-30,20
2018-05-31,27
2018-06-01,54
2018-06-04,74
2018-06-05,76
2018-06-06,72
2018-06-07,79
2018-06-08,55
2018-06-11,55
2018-06-12,50
2018-06-13,46
2018-06-14,43
2018-06-15,42
2018-06-18,50
2018-06-19,55
2018-06-20,59
2018-06-21,60
2018-06-22,63
2018-06-25,60
2018-06-26,60
2018-06-27,56
2018-06-28,51
2018-06-29,45
2018-07-02,42
2018-07-03,41
2018-07-04,42
2018-07-05,40
2018-07-06,41
2018-07-09,39
2018-07-10,39
2018-07-11,42
2018-07-12,47
2018-07-13,46
2018-07-16,32
2018-07-17,37
2018-07-18,34
2018-07-19,26
2018-07-20,11
2018-07-23,30
2018-07-24,31
2018-07-25,41
2018-07-26,49
2018-07-27,38
2018-07-30,42
2018-07-31,39
2018-08-01,35
2018-08-02,32
2018-08-03,60
2018-08-06,58
2018-08-07,69
2018-08-08,100
2018-08-09,84
2018-08-10,82
2018-08-13,70
2018-08-14,75
2018-08-15,48
2018-08-16,45
2018-08-17,43
2018-08-20,46
2018-08-21,43
2018-08-22,40
2018-08-23,34
2018-08-24,34
2018-08-27,33
2018-08-28,30
2018-08-29,50
2018-08-30,51
2018-08-31,53
2018-09-03,58
2018-09-04,59
2018-09-05,46
2018-09-06,32
2018-09-07,33
2018-09-10,33
2018-09-11,36
2018-09-12,54
2018-09-13,70
2018-09-14,65
2018-09-17,67
2018-09-18,77
2018-09-19,69
2018-09-20,67
2018-09-21,59
2018-09-24,57
2018-09-25,51
2018-09-26,73
2018-09-27,71
2018-09-28,68
2018-10-01,59
2018-10-02,60
2018-10-03,73
2018-10-04,80
2018-10-05,91
2018-10-08,89
2018-10-09,94
2018-10-10,100
2018-10-11,99
2018-10-12,82
2018-10-15,61
2018-10-16,52
2018-10-17,43
2018-10-18,51
2018-10-19,51
2018-10-22,56
2018-10-23,57
2018-10-24,61
2018-10-25,55
2018-10-26,54
2018-10-29,57
2018-10-30,60
2018-10-31,63
2018-11-01,52
2018-11-02,50
2018-11-05,57
2018-11-06,49
2018-11-07,51
2018-11-08,44
2018-11-09,38
2018-11-12,44
2018-11-13,45
2018-11-14,46
2018-11-15,38
2018-11-16,48
2018-11-19,45
2018-11-20,38
2018-11-21,46
2018-11-22,38
2018-11-23,32
2018-11-26,30
2018-11-27,27
2018-11-28,36
2018-11-29,32
2018-11-30,18
2018-12-03,16
2018-12-04,27
2018-12-05,29
2018-12-06,37
2018-12-07,73
2018-12-10,98
2018-12-11,70
2018-12-12,91
2018-12-13,86
2018-12-14,53
2018-12-17,50
2018-12-18,62
2018-12-19,38
2018-12-20,18
2018-12-21,18
2018-12-24,65
2018-12-25,49
2018-12-26,63
2018-12-27,66
2018-12-28,75
2018-12-31,74
2019-01-01,35
2019-01-02,51
2019-01-03,44
2019-01-04,39
2019-01-07,32
2019-01-08,17
2019-01-09,28
2019-01-10,35
2019-01-11,41
2019-01-14,37
2019-01-15,19
2019-01-16,39
2019-01-17,48
2019-01-18,53
2019-01-21,39
2019-01-22,43
2019-01-23,43
2019-01-24,38
2019-01-25,35
2019-01-28,53
2019-01-29,75
2019-01-30,77
2019-01-31,87
2019-02-01,94
2019-02-04,98
2019-02-05,99
2019-02-06,69
2019-02-07,66
2019-02-08,63
2019-02-11,63
2019-02-12,71
2019-02-13,68
2019-02-14,63
2019-02-15,60
2019-02-18,62
2019-02-19,72
2019-02-20,66
2019-02-21,62
2019-02-22,60
2019-02-25,54
2019-02-26,63
2019-02-27,64
2019-02-28,57
2019-03-01,55
2019-03-04,59
2019-03-05,78
2019-03-06,60
2019-03-07,50
2019-03-08,48
2019-03-11,46
2019-03-12,54
2019-03-13,43
2019-03-14,40
2019-03-15,39
2019-03-18,42
2019-03-19,34
2019-03-20,31
2019-03-21,31
2019-03-22,34
2019-03-25,40
2019-03-26,34
2019-03-27,1
2019-03-28,7
2019-03-29,11
2019-04-01,14
2019-04-02,21
2019-04-03,21
2019-04-04,23
2019-04-05,25
2019-04-08,19
2019-04-09,21
2019-04-10,17
2019-04-11,27
2019-04-12,29
2019-04-15,29
2019-04-16,24
2019-04-17,41
2019-04-18,47
2019-04-19,54
2019-04-22,61
2019-04-23,61
2019-04-24,53
2019-04-25,41
2019-04-26,47
2019-04-29,45
2019-04-30,42
2019-05-01,42
2019-05-02,43
2019-05-03,84
2019-05-06,86
2019-05-07,52
2019-05-08,47
2019-05-09,49
2019-05-10,42
2019-05-13,57
2019-05-14,56
2019-05-15,49
2019-05-16,51
2019-05-17,57
2019-05-20,52
2019-05-21,83
2019-05-22,80
2019-05-23,78
2019-05-24,92
2019-05-27,92
2019-05-28,93
2019-05-29,92
2019-05-30,92
2019-05-31,70
2019-06-03,55
2019-06-04,61
2019-06-05,53
2019-06-06,53
2019-06-07,60
2019-06-10,56
2019-06-11,56
2019-06-12,54
2019-06-13,47
2019-06-14,47
2019-06-17,48
2019-06-18,40
2019-06-19,40
2019-06-20,37
2019-06-21,21
2019-06-24,22
2019-06-25,23
2019-06-26,17
2019-06-27,12
2019-06-28,25
2019-07-01,29
2019-07-02,28
2019-07-03,33
2019-07-04,34
2019-07-05,31
2019-07-08,31
2019-07-09,30
2019-07-10,34
2019-07-11,36
2019-07-12,44
2019-07-15,47
2019-07-16,48
2019-07-17,44
2019-07-18,31
2019-07-19,10
2019-07-22,9
2019-07-23,12
2019-07-24,13
2019-07-25,25
2019-07-26,30
2019-07-29,40
2019-07-30,43
2019-07-31,42
2019-08-01,33
2019-08-02,62
2019-08-05,62
2019-08-06,62
2019-08-07,71
2019-08-08,94
2019-08-09,75
2019-08-12,68
2019-08-13,66
2019-08-14,72
2019-08-15,94
2019-08-16,73
2019-08-19,77
2019-08-20,77
2019-08-21,85
2019-08-22,62
2019-08-23,41
2019-08-26,39
2019-08-27,43
2019-08-28,48
2019-08-29,67
2019-08-30,64
2019-09-02,61
2019-09-03,68
2019-09-04,33
2019-09-05,23
2019-09-06,19
2019-09-09,25
2019-09-10,2
2019-09-11,34
2019-09-12,44
2019-09-13,54
2019-09-16,52
2019-09-17,46
2019-09-18,48
2019-09-19,49
2019-09-20,45
2019-09-23,64
2019-09-24,74
2019-09-25,66
2019-09-26,65
2019-09-27,72
2019-09-30,82
2019-10-01,95
2019-10-02,100
2019-10-03,63
2019-10-04,69
2019-10-07,37
2019-10-08,40
2019-10-09,36
2019-10-10,40
2019-10-11,40
2019-10-14,40
2019-10-15,39
2019-10-16,40
2019-10-17,47
2019-10-18,47
2019-10-21,45
2019-10-22,36
2019-10-23,25
2019-10-24,41
2019-10-25,39
2019-10-28,29
2019-10-29,39
2019-10-30,42
2019-10-31,43
2019-11-01,39
2019-11-04,48
2019-11-05,90
2019-11-06,66
2019-11-07,56
2019-11-08,44
2019-11-11,31
2019-11-12,28
2019-11-13,28
2019-11-14,54
2019-11-15,57
2019-11-18,57
2019-11-19,52
2019-11-20,36
2019-11-21,33
2019-11-22,49
2019-11-25,60
2019-11-26,60
2019-11-27,56
2019-11-28,56
2019-11-29,52
2019-12-02,82
2019-12-03,80
2019-12-04,77
2019-12-05,99
2019-12-06,87
2019-12-09,59
2019-12-10,54
2019-12-11,48
2019-12-12,46
2019-12-13,48
2019-12-16,48
2019-12-17,46
2019-12-18,49
2019-12-19,50
2019-12-20,48
2019-12-23,54
2019-12-24,53
2019-12-25,51
2019-12-26,56
2019-12-27,57
2019-12-30,28
2019-12-31,25
2020-01-01,21
2020-01-02,28
2020-01-03,31
2020-01-06,69
2020-01-07,64
2020-01-08,71
2020-01-09,93
2020-01-10,100
2020-01-13,86
2020-01-14,55
2020-01-15,49
2020-01-16,47
2020-01-17,42
2020-01-20,25
2020-01-21,33
2020-01-22,29
2020-01-23,28
2020-01-24,29
2020-01-27,41
2020-01-28,44
2020-01-29,31
2020-01-30,33
2020-01-31,25
2020-02-03,24
2020-02-04,16
2020-02-05,15
2020-02-06,17
2020-02-07,25
2020-02-10,25
2020-02-11,34
2020-02-12,48
2020-02-13,55
2020-02-14,54
2020-02-17,53
2020-02-18,54
2020-02-19,50
2020-02-20,49
2020-02-21,50
2020-02-24,50
2020-02-25,58
2020-02-26,59
2020-02-27,63
2020-02-28,59
2020-03-02,60
2020-03-03,60
2020-03-04,60
2020-03-05,61
2020-03-06,54
2020-03-09,52
2020-03-10,61
2020-03-11,61
2020-03-12,75
2020-03-13,93
2020-03-16,99
2020-03-17,100
2020-03-18,100
2020-03-19,100
2020-03-20,100
2020-03-23,81
2020-03-24,67
2020-03-25,66
2020-03-26,77
2020-03-27,89
2020-03-30,88
2020-03-31,81
2020-04-01,71
2020-04-02,65
2020-04-03,63
2020-04-06,69
2020-04-07,50
2020-04-08,64
2020-04-09,53
2020-04-10,10
2020-04-13,18
2020-04-14,12
2020-04-15,12
2020-04-16,14
2020-04-17,0
2020-04-20,10
2020-04-21,23
2020-04-22,13
2020-04-23,11
2020-04-24,0
2020-04-27,0
2020-04-28,6
2020-04-29,0
2020-04-30,0
2020-05-01,17
2020-05-04,18
2020-05-05,44
2020-05-06,51
2020-05-07,72
2020-05-08,65
2020-05-11,52
2020-05-12,46
2020-05-13,48
2020-05-14,46
2020-05-15,53
2020-05-18,58
2020-05-19,72
2020-05-20,78
2020-05-21,83
2020-05-22,78
2020-05-25,82
2020-05-26,97
2020-05-27,83
2020-05-28,70
2020-05-29,59
2020-06-01,96
2020-06-02,75
2020-06-03,54
2020-06-04,46
2020-06-05,45
2020-06-08,26
2020-06-09,27
2020-06-10,31
2020-06-11,30
2020-06-12,31
2020-06-15,26
2020-06-16,22
2020-06-17,9
2020-06-18,19
2020-06-19,19
2020-06-22,20
2020-06-23,23
2020-06-24,34
2020-06-25,40
2020-06-26,24
2020-06-29,9
2020-06-30,13
2020-07-01,16
2020-07-02,13
2020-07-03,22
2020-07-06,34
2020-07-07,37
2020-07-08,57
2020-07-09,83
2020-07-10,67
2020-07-13,100
2020-07-14,87
2020-07-15,60
2020-07-16,54
2020-07-17,54
2020-07-20,35
2020-07-21,74
2020-07-22,61
2020-07-23,52
2020-07-24,46
2020-07-27,49
2020-07-28,62
2020-07-29,56
2020-07-30,61
2020-07-31,64
2020-08-03,57
2020-08-04,18
2020-08-05,24
2020-08-06,32
2020-08-07,29
2020-08-10,58
2020-08-11,71
2020-08-12,66
2020-08-13,86
2020-08-14,97
2020-08-17,100
2020-08-18,80
2020-08-19,66
2020-08-20,43
2020-08-21,46
2020-08-24,43
2020-08-25,40
2020-08-26,42
2020-08-27,59
2020-08-28,61
2020-08-31,66
2020-09-01,78
2020-09-02,83
2020-09-03,80
2020-09-04,83
2020-09-07,79
2020-09-08,56
2020-09-09,52
2020-09-10,48
2020-09-11,48
2020-09-14,45
2020-09-15,45
2020-09-16,46
2020-09-17,51
2020-09-18,49
2020-09-21,51
2020-09-22,51
2020-09-23,52
2020-09-24,45
2020-09-25,51
2020-09-28,48
2020-09-29,29
2020-09-30,22
2020-10-01,23
2020-10-02,22
2020-10-05,21
2020-10-06,45
2020-10-07,67
2020-10-08,77
2020-10-09,69
2020-10-12,68
2020-10-13,53
2020-10-14,46
2020-10-15,47
2020-10-16,50
2020-10-19,46
2020-10-20,46
2020-10-21,43
2020-10-22,43
2020-10-23,42
2020-10-26,40
2020-10-27,47
2020-10-28,56
2020-10-29,58
2020-10-30,62
2020-11-02,63
2020-11-03,59
2020-11-04,62
2020-11-05,73
2020-11-06,80
2020-11-09,76
2020-11-10,85
2020-11-11,94
2020-11-12,82
2020-11-13,60
2020-11-16,58
2020-11-17,55
2020-11-18,59
2020-11-19,71
2020-11-20,62
2020-11-23,66
2020-11-24,60
2020-11-25,63
2020-11-26,74
2020-11-27,66
2020-11-30,70
2020-12-01,67
2020-12-02,69
2020-12-03,67
2020-12-04,44
2020-12-07,51
2020-12-08,54
2020-12-09,54
2020-12-10,63
2020-12-11,67
2020-12-14,58
2020-12-15,59
2020-12-16,57
2020-12-17,49
2020-12-18,45
2020-12-21,49
2020-12-22,50
2020-12-23,42
2020-12-24,37
2020-12-25,16
2020-12-28,22
2020-12-29,26
2020-12-30,20
2020-12-31,14
2021-01-01,15
2021-01-04,22
2021-01-05,24
2021-01-06,18
2021-01-07,19
2021-01-08,37
2021-01-11,47
2021-01-12,61
2021-01-13,62
2021-01-14,70
2021-01-15,54
2021-01-18,55
2021-01-19,48
2021-01-20,51
2021-01-21,48
2021-01-22,57
2021-01-25,57
2021-01-26,61
2021-01-27,78
2021-01-28,99
2021-01-29,52
2021-02-01,53
2021-02-02,63
2021-02-03,74
2021-02-04,61
2021-02-05,45
2021-02-08,44
2021-02-09,49
2021-02-10,66
2021-02-11,67
2021-02-12,77
2021-02-15,81
2021-02-16,87
2021-02-17,94
2021-02-18,90
2021-02-19,91
2021-02-22,85
2021-02-23,94
2021-02-24,79
2021-02-25,57
2021-02-26,64
2021-03-01,64
2021-03-02,61
2021-03-03,66
2021-03-04,68
2021-03-05,72
2021-03-08,76
2021-03-09,74
2021-03-10,74
2021-03-11,61
2021-03-12,57
2021-03-15,38
2021-03-16,35
2021-03-17,31
2021-03-18,21
2021-03-19,26
2021-03-22,24
2021-03-23,34
2021-03-24,42
2021-03-25,64
2021-03-26,64
2021-03-29,61
2021-03-30,63
2021-03-31,57
2021-04-01,38
2021-04-02,33
2021-04-05,29
2021-04-06,36
2021-04-07,58
2021-04-08,80
2021-04-09,78
2021-04-12,83
2021-04-13,100
2021-04-14,88
2021-04-15,84
2021-04-16,66
2021-04-19,59
2021-04-20,61
2021-04-21,65
2021-04-22,63
2021-04-23,56
2021-04-26,46
2021-04-27,43
2021-04-28,55
2021-04-29,46
2021-04-30,45
2021-05-03,36
2021-05-04,39
2021-05-05,24
2021-05-06,22
2021-05-07,22
2021-05-10,21
2021-05-11,9
2021-05-12,12
2021-05-13,20
2021-05-14,20
2021-05-17,10
2021-05-18,15
2021-05-19,22
2021-05-20,22
2021-05-21,27
2021-05-24,19
2021-05-25,0
2021-05-26,26
2021-05-27,25
2021-05-28,30
2021-05-31,36
2021-06-01,20
2021-06-02,18
2021-06-03,34
2021-06-04,39
2021-06-07,35
2021-06-08,51
2021-06-09,60
2021-06-10,75
2021-06-11,76
2021-06-14,76
2021-06-15,90
2021-06-16,87
2021-06-17,89
2021-06-18,91
2021-06-21,97
2021-06-22,98
2021-06-23,100
2021-06-24,100
2021-06-25,86
2021-06-28,63
2021-06-29,59
2021-06-30,54
2021-07-01,49
2021-07-02,45
2021-07-05,46
2021-07-06,42
2021-07-07,42
2021-07-08,41
2021-07-09,43
2021-07-12,44
2021-07-13,33
2021-07-14,24
2021-07-15,26
2021-07-16,3
2021-07-19,0
2021-07-20,0
2021-07-21,0
2021-07-22,0
2021-07-23,4
2021-07-26,2
2021-07-27,0
2021-07-28,2
2021-07-29,0
2021-07-30,22
2021-08-02,8
2021-08-03,0
2021-08-04,41
2021-08-05,48
2021-08-06,49
2021-08-09,60
2021-08-10,63
2021-08-11,44
2021-08-12,35
2021-08-13,37
2021-08-16,35
2021-08-17,28
2021-08-18,27
2021-08-19,34
2021-08-20,36
2021-08-23,38
2021-08-24,45
2021-08-25,47
2021-08-26,58
2021-08-27,60
2021-08-30,59
2021-08-31,57
2021-09-01,56
2021-09-02,44
2021-09-03,34
2021-09-06,34
2021-09-07,35
2021-09-08,37
2021-09-09,38
2021-09-10,34
2021-09-13,42
2021-09-14,42
2021-09-15,44
2021-09-16,45
2021-09-17,42
2021-09-20,46
2021-09-21,50
2021-09-22,37
2021-09-23,29
2021-09-24,24
2021-09-27,17
2021-09-28,22
2021-09-29,21
2021-09-30,20
2021-10-01,28
2021-10-04,24
2021-10-05,28
2021-10-06,40
2021-10-07,41
2021-10-08,43
2021-10-11,46
2021-10-12,44
2021-10-13,35
2021-10-14,44
2021-10-15,65
2021-10-18,65
2021-10-19,66
2021-10-20,65
2021-10-21,73
2021-10-22,68
2021-10-25,59
2021-10-26,54
2021-10-27,56
2021-10-28,55
2021-10-29,67
2021-11-01,76
2021-11-02,67
2021-11-03,65
2021-11-04,64
2021-11-05,52
2021-11-08,51
2021-11-09,49
2021-11-10,51
2021-11-11,48
2021-11-12,16
2021-11-15,26
2021-11-16,26
2021-11-17,26
2021-11-18,10
2021-11-19,21
2021-11-22,21
2021-11-23,34
2021-11-24,38
2021-11-25,52
2021-11-26,47
2021-11-29,41
2021-11-30,43
2021-12-01,46
2021-12-02,42
2021-12-03,88
2021-12-06,81
2021-12-07,70
2021-12-08,81
2021-12-09,73
2021-12-10,56
2021-12-13,71
2021-12-14,72
2021-12-15,68
